"CM000_010","CM010_020","CM020_030","CM030_040","CM040_050","CM050_060","CM060_070","CM070_080","CM080_090","CM090_100","CM100_110","CM110_120","CM120_130","CM130_140","CM140_150","CM150_160","CM160_170","CM170_180","CM180_190","CM190_200"
10206.3644861214,9950.57089851024,9860.14407022155,9995.65484658589,9432.90016770174,10078.2766117301,9428.49924083178,9338.99667284415,9016.53045916129,9402.75050910515,10250.4892735783,10425.9974809769,10146.1840255596,10077.9104300801,10147.1623764522,11208.9083048143,11384.9805561314,10620.2119227448,10349.23630893,10065.7569602796
10486.1299621597,10167.670451888,9930.02152987424,9770.98287825353,9482.64785819361,9721.80258640834,8948.69773346051,8968.76531586362,8754.76497064058,8903.15625562234,9862.97913606246,9831.79396487288,9958.41504125686,9511.08249770168,9610.38273033888,10142.0500705306,10045.1938364579,10140.9376903437,9760.95141364411,9427.7409043569
10186.8739827186,9952.12419683641,9879.21557428359,9992.42894878886,9629.38601714786,9916.06552049082,9196.19759614509,9320.07092323472,8972.08763136439,9264.99509311867,9832.64503144708,9890.14733631436,9729.22103768575,9414.44428570227,9540.69377432374,10413.3202237873,10381.9554804039,10085.6315415489,9988.60726342602,9500.95870775808
10383.8586596197,9946.41874875317,9885.18742077271,10241.7321066771,9774.34482590893,9760.77753851683,8919.0400380156,8958.43622838026,8668.21012298972,8952.83430041132,10057.2470863301,10174.6713128023,10235.1477165656,9712.58630544923,10011.2580039787,10408.7671987316,10378.680204573,10536.7236373141,10593.3795407741,9965.41751502111
10067.5000653709,9993.2610972879,10026.1904277639,10068.9006641055,9657.18197160561,9680.00127707966,8750.29341479278,8982.54856691205,8789.77943283586,9133.93950776214,10274.8753233276,10204.2065569836,10057.027743385,9794.33364658444,9817.46313671323,11079.5279209425,11094.0484517861,11109.2915083832,10874.555978006,10377.0448393271
10340.8642710598,10081.6165642343,9907.67782152602,9912.87512929783,9509.45486377994,9883.58097331653,8996.33784318125,9001.58258464224,8966.82095846439,9326.61973092462,10409.1861708806,10684.8093648375,10255.0638151474,9889.86642293712,10308.0378959609,10920.9438967836,10814.1772815177,10783.7751667649,10559.1838009306,10550.5536110763
10161.7123458439,10202.6211810012,10089.1912376694,10118.723826448,9727.45616027029,9797.03449293316,9091.08348553437,9146.52188838682,8767.44461273867,8992.17442028809,9677.00929610129,9664.67914659386,9658.47139068544,9180.54483316588,9303.08172921409,10475.2417221574,10412.4676421669,10272.1391083896,9536.33094045521,9091.38892912923
10233.7471198655,9942.91991240774,9793.28306489242,9971.44679873461,9554.54867472647,9746.27656231652,8791.80037826667,8974.43975676661,8944.05033217311,9191.89830547757,9798.04425204113,9811.2296478468,9890.22503241841,9579.51645571082,9628.54874996075,10596.003070773,10580.0754930805,9937.07385263159,9586.19998555356,9274.40938182141
10313.3097349007,9900.04973431661,9918.31567222554,10073.8016098444,9681.18531645173,9926.7904610391,9064.02472899857,9157.44711099389,8495.97125578272,8808.02363770148,9569.94810915426,9465.46247344995,9551.33164271901,9221.25951006902,9439.70068678816,10495.5949470079,10413.4784305857,10076.0822402602,9974.35585810555,9731.663259551
10507.3919854304,10217.4358384264,10211.9741124547,9963.95036062271,9446.62118553606,9810.64334952109,9115.60289323921,9104.4056733756,8845.01966768874,9185.18427724803,10315.414906777,10365.7421423155,10388.8014841866,10140.507848708,10406.704792161,11144.5472789618,11035.3930551975,10640.192601368,10213.3923269379,9889.70868611335
10281.7317281035,9875.04347837665,9888.80903566609,9938.46192790712,9245.66550386118,9591.6913628875,8816.51529891205,8824.23284673451,8438.43163567385,8765.81630659978,9720.48763374223,9993.08134954129,10006.9707370355,9739.26852794236,9981.50071310232,10666.480318923,10534.8622810356,10450.1268884631,10250.6655104224,9504.15289375028
10402.5331390386,10100.3796618136,10098.3303189073,10556.7644764713,10079.2323951798,9951.02676159921,8955.36778047908,9124.69771220584,8914.64329152362,9314.28851187625,10515.9661527132,10325.7529689793,10143.6095774693,9866.28223307854,9947.09906739259,11160.7216755178,11188.4308090304,10672.648927258,11029.6307476236,11031.7814091307
10192.5459943961,10013.181465577,9945.68356172549,10071.9137744877,9575.25336449376,9744.23263451283,8848.35753633973,9146.2352733231,8929.23817739416,9043.62935837026,10124.3428593752,9975.17796063023,10116.9745766176,9880.79879351613,10136.1085942314,9816.78053803524,9584.19956098832,10080.625421959,9870.47530151496,9338.18009530536
10154.1308724568,10042.155114482,10032.1760346364,10075.0932282298,9432.38966994255,9682.49219891807,8758.53529347442,9146.03911557331,8669.09712759814,8996.60687490644,9838.9850614723,9872.61520042744,9946.5897502288,9676.96118824695,9844.68951238876,9749.47195333931,9673.46371169485,9946.23139328435,9381.29411250148,9150.89770644266
10121.5116647068,10014.1347076984,9946.80953809397,9917.27776906722,9537.43997446422,10023.9220420509,9087.34262194033,9217.52007724829,9036.08367178077,9311.07678732006,10408.1968750155,10725.6799881712,10755.2594332742,10668.7372863213,10803.8475913436,12033.2898107486,12176.6042823353,11543.5913558027,10647.5331818916,10190.4313182887
10093.5518222689,10065.9777962786,9926.02285631498,10236.8483198087,9694.72593045453,9862.57457068183,8817.97689303994,9052.77402152995,8950.4656477373,9178.02659875847,10166.9280818296,10234.7517733458,10192.9715628669,9654.9206433628,9826.80143473185,11338.9430008451,11106.077637838,10521.3343552571,10427.691471773,10294.25232781
10569.7978716173,10246.0166971065,10098.6518242352,10318.8619246969,9701.72851827588,9890.89201834607,9233.73447294152,9358.52230680553,9164.86498210743,9571.8840628228,10419.2973297314,10464.5592365034,10672.0910593863,10337.0782650379,10396.7779908731,10892.9260308935,10902.4696399002,10607.4797290982,10123.2755581582,9325.21608319578
10342.0012622655,10086.9831549694,10081.2155839647,10174.9658579596,9671.34081145795,10069.4321449069,9202.6885727115,9210.11640627889,8792.82714269937,9158.76093255224,10282.9653881408,10207.3772647323,10656.8364227999,10231.4185140334,10540.8764995603,11466.0771598615,11502.0841024215,11066.7889056829,10633.2697858389,10573.5145763742
10045.01627352,9725.81863601756,9612.77644866017,9895.54800484408,9292.56525361145,9640.28027536826,8920.87119636267,8962.02704997603,8552.17020763212,8897.87626660343,10180.2752315695,10379.9314028284,9973.68032716646,9659.18564276424,9895.36198776489,11233.6153756311,11186.3233822861,10434.1520450661,9492.56447142812,9483.07988773931
10096.214277414,10009.3464012655,9942.24568393443,10260.3050295941,9838.70664435556,10254.2731014639,9338.96528176674,9557.36297214177,9144.3684994509,9375.92681011135,9931.01198725921,9986.70120723089,10041.3811052501,9645.77186221792,9885.34658386892,11152.2780306018,11127.2631873403,10881.0760059237,10654.0878503254,10194.1990056652
10271.2109084274,10004.8729916825,9892.55023936695,10140.8442933968,9555.10627193782,10011.4629714571,9325.86844501011,9575.1327109551,9449.72370670773,9636.04492163698,10153.4628183693,10506.8107134541,10146.1762354777,9998.02704360224,10083.5397548384,10974.6739783472,10961.7830022106,10669.8956859249,9967.72435406006,9905.25250359409
10198.0041749297,9947.8448289617,9998.23178713747,10140.0847580175,9451.61005437703,9744.81011794258,8892.02966510575,9029.8864558534,8896.31724874323,9287.99201965194,10218.9761578678,10409.5368776559,10310.4903599411,9963.88127239476,9956.01669634614,11610.8761988706,11600.366664224,10907.3683343665,10316.1469920978,10198.1014592681
10676.2884333264,10218.8944226595,10332.8398385365,10225.9009932062,9934.35586713728,10188.2653331406,9212.63319231092,9478.41706550597,9175.82917091563,9435.7409117779,10042.1684315873,10273.0660685547,10195.9169446456,9997.05020469404,10197.1915725495,10703.4828480525,10430.5259144954,10521.2454386241,10457.8805088113,10497.7000018717
10425.9026174542,10108.5567740527,10064.8635057396,10217.2471235909,9645.39416816334,9486.72432848838,8740.59290034739,9016.55843649499,9086.91427855846,9265.52840498768,10587.3823372059,10597.4689152964,10496.7062846439,10124.0336006373,10353.2799685123,11997.6855537682,12000.6680215372,11491.3642404223,10394.9565200047,9783.9689394297
10196.7979056966,10055.6987241968,9912.05083839987,10230.8711193171,9949.37845197223,10215.5491239381,9521.63631308385,9447.27442523778,8919.37284595872,9067.46122314609,9915.25688972393,9871.71661228266,10074.3555790776,9580.24970398358,9886.23314238363,11354.4351794411,11234.4286676953,10841.2633311206,10303.9999083161,9986.28354653595
10582.0968697232,10358.3695790103,10170.7447249456,9998.6215575531,9930.10814496813,10088.4559247698,9299.32238238006,9513.03401829518,9379.99283234093,9720.20782777246,10691.7527007008,10727.9321445176,10689.018540556,10373.2039508373,10293.1982351265,11060.2632797925,10948.866594903,11171.5742831355,10469.8774063937,10173.4839803587
9851.85591934643,9765.10480244399,9788.51477755186,9768.84322079965,9256.13761747979,9601.61544170931,8679.91486474216,8716.69145822444,8118.73509361841,8464.08036880829,8727.93895592019,8802.84075283487,9162.08804779156,8495.70387202667,8949.41794369123,9848.16104938826,9779.10521713539,9488.40665084903,9320.41057782759,8741.91878094661
10344.9338947443,10068.016079093,9987.06130596785,10197.292660719,9690.11206951046,9988.16236413148,9388.40200491509,9345.47087900709,8917.5952311668,9169.16094933791,9935.43483485958,10012.9297052581,10205.4775228657,9913.44865557896,9971.81447770538,10554.7168053361,10492.0892343893,10447.6143590065,10140.9117527999,9601.34633881261
10157.3663994936,10022.2255370176,10104.7668630175,10008.542382399,9658.68081798532,9783.15905652052,8942.80123023966,9107.18429545529,8828.22121794724,9063.25392266406,10190.280722452,9972.59825493237,10041.8595325615,9537.06791942523,9901.43995830586,11558.9585131095,11432.2242141454,10450.7071240004,9803.88011016654,9380.69642364228
10165.1640476917,9829.90104680743,9816.81121703614,10266.3968490864,9583.01930954607,9800.46207800653,8893.18826615314,9182.61060590767,9016.87833564642,9283.53496278727,9547.67975027299,9784.37394286897,9733.82378250897,9466.75900575551,9704.75729343018,10893.8009265534,10853.1046897322,10222.1712451429,10071.5158988539,10211.233270956
10318.76664322,10100.8346388349,10259.0628285019,10541.5799540741,10041.0066981884,10282.3546560095,9399.98938362356,9616.2517426672,9402.58694581253,9660.07281454436,10507.8790274092,10555.3050381889,10890.4214874097,10610.6813428403,10945.5454640417,12325.0633125064,12171.0579702731,11192.4258154572,10664.2930265305,10443.8020187369
10374.0543363276,10001.5906499693,9885.17413012535,9789.68291264488,9363.92029306765,9392.20356879532,8773.31114271066,8640.37104967826,8128.23116224573,8480.17973987525,9836.40046726428,9947.42157420328,10148.2319613669,9776.80150774154,9962.65543684303,12090.2769325083,11975.6499729259,11251.9771779088,10431.2432792218,9943.63646573264
10044.5044683638,9835.03989551486,9816.6704971581,9956.61086361442,9468.15888523725,9727.15216652752,8936.86826963956,9132.30002173847,8638.57498624407,8960.90902927174,9416.5773145349,9637.19996870805,9654.5114445963,9239.18849118801,9662.80597064828,10696.0954501733,10528.2759362894,10282.2283158866,10069.7884158421,9771.30828228437
10234.7099157789,9923.1079989777,9754.64030196035,9900.97222489224,9562.51671511536,10123.1256096153,9222.41575030294,9109.76817033542,8712.05707976054,8901.48145990842,10483.9893729381,11086.7311841913,10863.4829956714,10603.6655866723,10842.7970927225,12441.2433210037,12284.9898835843,11368.3271457423,9826.14606924222,10162.9668969349
10217.0624839412,9976.22961800915,9819.23750253371,9831.75334403999,9343.13898293472,9485.56732198839,8494.22745914825,8497.54129526851,8367.84639994117,8610.37456687557,9424.87197187356,9548.20686675444,9818.31168483752,9485.58087553113,9513.34825570677,10071.0886620315,9984.83150476811,9760.57118910601,9779.11404189736,9765.56353103257
10455.7221307959,10179.1554243271,10018.8646216595,10130.4250299092,9473.58807950804,9824.99039908847,8864.46457714545,8936.52508471365,8661.75736758847,8889.20562194553,10086.5566276947,10141.8126141822,10217.8805571582,9581.24634894038,9966.58596621556,10932.3458209997,10946.3652533517,10424.2361289812,10322.1596323993,9926.68737950083
10265.779978455,9999.01290401998,9924.00046111945,9953.87083302629,9806.63963200676,10044.580320211,9294.2723903333,9517.82159624115,9500.34787355646,9682.25769085384,10698.7889949006,10855.9211616117,10457.125520014,10017.3549347343,10297.8723265728,11493.1512872174,11298.3195861804,11034.3909514472,10910.5374859154,10344.2294754245
10182.2646801002,9871.28370054543,9812.96357242454,10132.6588604147,9577.43786970499,9720.01412975816,8745.22249372733,8782.03636573118,8541.4523229634,8787.00115256452,9845.52912876506,9779.68416241389,9719.45083811306,9722.93801558161,9755.84062986597,10241.0754587216,10265.1891586801,9965.11666812747,9655.88544189191,9771.23150880193
10261.5171678876,9893.23348396104,10010.9405873136,9978.11560472122,9461.45327993551,10058.3161132004,9162.86921665233,9111.42443694517,8735.04616672348,9030.48768660264,9435.67908207261,9804.3798979023,9632.10862425391,9354.70253862456,9497.14500504238,10213.8567399226,10345.1533617489,10196.6902822618,9776.78765123066,9485.75109369189
10336.3108188425,10147.7474135259,10013.7002539115,10104.7472275731,9582.4551581951,9807.62651003798,8777.45440124635,8771.77784042387,8694.12084091233,8975.0247416542,9992.15033037714,10036.3940830478,10030.5992727209,9362.42632605601,9674.00067331579,10918.6603376067,10989.6681963473,10632.1118125468,10167.1907359154,9649.0682602472
10085.2886892567,9982.6250407261,10048.7204615045,10183.8466766103,9693.98452381062,9726.28589791224,8706.07328152702,8957.55662760977,8697.90521977305,8999.44083334834,10046.1337526127,10265.5859246393,10546.1375164275,10309.7865794865,10395.1215943306,11244.8388150264,11263.2369738236,10868.3229429555,10723.2965621766,10469.2524583533
10359.4769402825,10150.371933732,10087.9131156261,10124.8190609387,9839.4560083163,9988.7195580221,9140.44225809794,9067.93523217883,8532.85481421401,8884.42369051592,9922.77249633559,10287.1359661436,10015.6172490685,9652.58320165966,9708.70364578254,11112.8414365808,11042.6910465324,10357.4806916276,9730.68478612758,9366.94130231836
10144.7577930276,9909.49787230325,9940.39946289613,9883.46066271362,9548.57540600881,9695.92590915692,8906.49294435668,9017.13427297308,8956.55306286495,9289.68823505496,10346.6893453831,10383.5229711956,10779.4691622528,10537.4850010701,10500.5473090066,11595.2569571362,11585.5150224493,11282.7491658973,10484.5796342163,10068.3280643881
10301.4611654531,10165.7230284402,9969.4900004997,10266.8124104928,9674.00958245213,9983.37537079072,9200.68018584727,9381.00190823256,8711.14117888979,9008.63150992119,9989.02095025183,10083.2648474118,10270.5020284444,10058.3396149192,10056.5574511805,11615.3544587537,11658.1754128432,10885.0047794623,10195.6767307854,10065.8115549866
10296.2110625394,10015.3516528215,10113.7874546788,9713.83212749997,9331.21005860815,9604.31541600151,8743.83357029582,8852.48990304209,8589.4596758687,8909.15072438118,10180.4847546539,10309.8636581596,10239.3685518394,9805.32470816802,10144.3535657545,11096.3328945874,10880.5158961143,10679.3196957565,10414.1495524249,10125.8558629509
10020.5319257829,9732.17157960931,9686.09298472267,10023.8865534799,9561.21303654078,10292.2321441709,9594.05702129041,9583.54595626459,9119.92041906518,9391.22940296947,9770.49832900239,10018.7538363525,9706.38945244552,9284.11445512008,9349.95110193203,10799.2028667815,10759.2030766443,10445.6350754791,9868.15747978993,9555.89406095264
10215.4744586794,10075.0069990063,9934.09502703011,9712.31402763489,9309.84587023435,9624.83310794305,8613.85157647568,8903.96495182514,8862.27099048452,9246.94145481344,9453.63287103456,9285.62825558096,9823.84106580531,9486.02217724117,9555.74502550797,10257.8218176085,10270.2372873767,9940.41887142826,9692.5944275238,9096.86681961945
10146.5378698597,10052.5519131028,10045.9471604128,10017.4397343395,9659.09211754298,9946.51560906939,9001.53763919148,9208.42659521799,8702.14170431004,8934.25561031985,10033.1536581989,10029.1087584084,10166.5521901111,10155.1195518492,10368.418651163,11028.3151871139,10698.0876142524,10595.9317315843,10185.1405506484,9710.0103973048
10387.7457643417,10113.295961814,10064.673902682,9863.81677236731,9580.46779327612,9931.11565214973,9145.2778364804,9125.77201579679,8821.18881208677,9155.48994036714,10200.9354246395,10436.3702168305,9918.1349867101,9368.89789794162,9517.38212762656,11518.0508386787,11287.3050735451,10247.365661644,9237.62766595655,9310.23979072833
10113.5021315625,9983.21925449601,9889.71840017633,9660.55571415493,9393.68305082415,9879.3837872962,9021.6289622832,8899.35224838684,8563.77704438048,8765.21553053531,9441.84568444689,9603.56879558565,9149.75563738446,8596.14567729786,8841.01473713311,11202.3158195161,11110.432064866,10425.6711067704,9619.86273095312,9637.96116802486
10378.544292831,10114.6612557352,10169.4518982351,10245.4583190245,9878.55856485132,9683.08949886692,9030.08989669905,9193.81289924001,8739.91715574227,9020.57381978409,9939.13438078904,9701.15713423592,10011.8321685288,9560.48931605313,9972.28791943915,10790.3322056999,10480.0667121607,10268.2848271257,9660.53488281185,9749.74354178099
10504.0658624145,10247.0665200535,10010.5531445722,10081.6094583936,9869.21695619486,9935.88260340261,9095.77905610949,9066.87878822643,8930.3757665887,9246.96236619014,10446.647780926,10450.4348963441,10396.5750169603,9968.8037852221,10030.9461631034,12545.8542012344,12455.2830597856,11383.7307293832,10407.021670044,10237.9612907003
10344.1938979448,9885.24434032389,9960.99222755213,10080.8792199437,9758.04652763477,9856.99176612278,9208.1360735568,9105.19625062847,8541.14168308946,8870.92985736698,9970.44467639671,10083.9536720352,10270.8587440885,9782.67133272277,10047.661637192,10404.4325934623,10355.2883773272,9949.28752296459,9373.89914237339,9114.42857865146
10159.0450609799,10031.5139627384,9954.84496915632,9855.67873094526,9484.81213913766,9509.47077501688,8535.06103768979,8753.28877724494,8616.24282967255,8942.21962274335,10028.2826983847,10078.1226044176,9742.98888365134,9525.8838906579,9668.87421779409,10728.6103723824,10672.4403653489,10080.1550722791,9666.80467479207,9831.16160777977
10175.0594907424,10095.7603881593,9938.52230697587,9978.57293811895,9597.72737255571,9931.12372499932,8766.77013319504,8897.05951833389,8463.81472310227,8861.68095539897,9728.77863015532,9817.71537847966,9784.43432866862,9558.52209548754,9680.56268194353,11271.7265776603,11167.6895572631,10843.6487600562,9971.27857207632,9336.94278706732
10430.6702137029,10217.4539588969,10128.1664897442,10108.0183451346,9841.19879633564,10333.2369275233,9344.36561807827,9393.97805016271,9000.1149367481,9226.70001761614,10054.9091077296,10413.4858963648,10321.5354479945,10466.3414520422,10326.1337817701,11328.4560811464,11268.6911908836,10724.750190612,10274.6730946813,9671.22923521607
10320.249405807,10027.6483065847,9987.53025763783,9960.49542258686,9708.57475706429,9847.46692103398,9171.02284821393,9253.80189104851,8848.04621037219,9164.34707376406,9691.67500537236,9654.08582992952,9935.82244414234,9702.04520626874,9948.41524544261,11297.0068300454,11272.1734991201,10557.829896733,9974.47309192748,9735.37706009801
10421.0598836822,9954.23896873755,9967.46800633943,10140.0475084777,9712.41401404551,9664.22615401046,8771.12181967235,8995.50425438706,8885.35726046875,9161.87147775574,9836.15243563904,9751.35141883182,9687.09677551509,9254.453669173,9138.84695413275,10338.4901619977,10373.5149711584,10128.5719695792,9672.08590085921,9321.31196271411
10258.7287055482,9794.89091174208,9632.56830370851,9599.19498636669,9240.17612059432,9891.87895136642,8972.26597396661,9136.5993313346,9222.76668994621,9366.33705190584,10149.2314492871,10203.4479995487,9794.4446566017,9664.97241933165,9751.22470339673,10517.5915265997,10467.6864175416,10062.8632194302,10084.1121462468,9833.60386811408
10217.7718102172,10131.5302767632,10246.458438172,10394.7895905351,9900.24352118395,10000.9534343698,9009.31591229503,9089.7865289136,8803.87497062005,9141.05844029249,10006.1743931468,10136.1251392555,10012.6294180352,9632.05674369986,9753.30445920357,11026.9208444797,10864.6404572565,10456.4113710399,9636.69185675931,9735.31184083475
10140.2082836266,9954.34465421163,9943.07955303522,9995.3978454947,9822.5770050739,10155.338914583,9339.09603331538,9559.41903236394,9312.62910560552,9437.37088730081,10650.0228098009,10715.3429373646,10504.1466315574,9973.94527407867,10098.4773622229,11266.0729178694,11237.1997821207,10479.3655385917,10228.2153777401,10262.0613996483
10492.2910399589,10225.0770035441,10046.1409735426,10122.4729441575,9583.9155358307,9897.08054480527,9383.74813636756,9412.48234489148,9325.44956388664,9677.50872417453,10787.7249388593,10824.9770662937,10706.2464398571,10481.7172674145,10500.4712184619,11702.5287686171,11790.720182418,11383.9628963629,11058.1285969582,10840.552833268
10549.9316068848,10219.0283318632,10182.3185511192,10337.1516974962,10014.0489908495,9810.10858155275,9149.31880755727,9260.72686921067,8846.2912935752,9194.76701101073,9682.50946077157,9689.51777175576,9657.86715295122,9269.11379328399,9487.34006469323,10166.0275039095,10030.3051484185,9494.9380342622,9315.02040238623,9416.46781785171
10073.1598439222,9674.79971906489,9641.00206744749,9940.83760186062,9648.19808196946,9865.74479823122,9420.76368173714,9541.67994014769,8992.12668048097,9206.92242114629,9550.95902663169,9752.30991222704,9867.27065137866,9845.25916407969,10032.5948172089,10727.0548885041,10679.0247478944,10376.2156621095,9938.80090447637,9639.21672897189
10329.9590584029,10065.7112477986,9996.69564418212,9681.97701113163,9219.60225642,9285.24565387818,8456.7433237748,8701.51318711992,8427.04774504931,8792.60725072143,9548.92155915196,9906.17662273965,9902.81099709179,9701.37988163425,9973.5217502055,10666.0347688985,10722.1986517558,10136.8562095674,9833.09747379976,10058.3321730433
10310.5573506396,10049.6424679967,10263.6789067088,9992.52162748581,9569.04055976757,9911.82380005895,8827.23751818452,8953.84061508115,8545.70484072587,8877.75987594035,10257.177810359,10341.6750245979,10300.7028260361,10046.0758687548,10014.0897380193,10673.0022896091,10547.4437647073,10704.9343651087,10572.1834466107,10138.2700341849
10272.8728723253,10228.8396447816,10184.6956127899,10036.0066677201,9732.70887401542,9955.21286438271,9162.28113354206,9175.79147753354,9009.78109237886,9325.15323116096,10039.6064182104,10230.281175589,10137.673264329,9932.58343059189,10119.9356069413,10803.2025820049,11006.8121037711,10485.0456658295,10392.8755118467,9825.39914862986
10272.0236554495,10097.6633662617,9872.94783204489,10150.8738324989,9428.03299854352,9559.65880139094,8633.42361104613,9024.59616119535,9027.26125415579,9193.23070973626,10049.9341849144,9975.71968118634,9650.44783230569,9403.05261740425,9530.28019010318,11113.0211044456,10978.7849137203,10284.1185191283,9424.95051992651,9260.21112877173
10376.6277251061,10104.7266552062,9902.27059779741,10259.8930205973,9611.77835745589,9825.97908146302,9142.61347234178,9008.1378397436,8555.40763292877,8904.95613470508,10093.0098809776,10332.0963881526,10620.8983780615,10387.2120779943,10517.8786358521,11249.3642836481,11312.2790061983,10824.128605224,10424.0671337495,10168.3078064912
10333.1451537779,10114.1097497889,9944.9671668772,9867.44227378956,9623.73001329932,10056.6933672698,8994.5609671514,9022.29887319629,8623.35175120335,8952.19400686719,9221.434462017,9099.97350412051,9514.03933300646,9083.71148103323,9483.30771871834,10744.5805404483,10718.1554206741,10131.7421497904,9708.29668277933,9177.88782870821
10286.7697348861,10205.9672161877,10047.8216760864,10290.3100159031,9911.31786938166,9974.26118029464,9005.6390684584,9203.51387483748,9031.52970420417,9368.7389526368,10081.0676929641,10124.5778917991,10345.4557778077,10141.1789955478,10341.4907764466,11380.7586864816,11248.3097261244,10890.8623262617,10835.7783266301,10452.9573071723
10393.3501135943,9980.3036824331,9949.46881364423,10133.1087486628,9773.97928079807,10285.5061932458,9470.22188902646,9568.8120839397,8966.79076348438,9330.48592898523,10441.251166498,10766.408979386,10298.2017596013,10135.1341777704,10148.8972546702,11971.8519869063,12320.1333736573,11100.2046448827,10451.2487174496,10042.5792515564
10321.1442404335,10037.5538357429,10194.0253941389,10046.4770348144,9770.16156832698,9952.63168302613,9209.80691723679,9217.43802906163,8779.74477504214,9012.04108063928,9824.42381217482,10247.0438141461,10079.4086128968,10135.1231596199,10179.2305860685,11078.8652869639,11012.8701581662,10266.3285809221,9535.45756365495,9260.51151310505
10176.4955445233,9911.62461476368,9939.02410978979,10051.5261029802,9771.73734383839,10031.7284561922,8785.42274592361,8875.07249196687,8688.13917285108,9106.7342251828,9622.81441871157,9659.89770376161,9610.88931535874,9306.23468811241,9570.02596721636,10818.3180318289,10744.6483700873,10400.3334233565,9953.06951684413,9850.38646368824
10428.7838789232,10124.4926247694,10017.6578599654,10240.7780800585,9701.04900274752,9702.8246822801,8676.00098064694,8786.05859507508,8557.52861299193,8876.14597455398,10136.136225355,10445.9294946018,10466.3396865934,10510.826345959,10587.7913122242,11120.229063189,11083.1809759172,10889.4792028927,10263.7710637085,10140.7067254869
10334.9217335395,10189.4289037883,10141.0345212852,10127.9884230092,9777.66227838503,9946.57299291343,9315.2719855045,9381.08792738702,9079.50949490302,9194.59807711697,9876.97227520467,9435.84774516549,10257.0190225462,9508.54145718931,10004.2770581979,10329.3530523671,10257.8019690025,10302.7944965242,10071.8009612174,9741.17047678012
10326.333013872,10054.3205266357,9928.49998407244,9811.34048305184,9336.85209034651,9702.68845575928,8955.7600331462,9111.70245576429,8950.74485048,9327.91356536926,10270.1096533821,10512.7822927557,10301.0008733365,9829.99010960028,9958.03752835848,11253.9499002472,11172.6898746411,10555.209552169,10575.0779610464,10241.5617268792
10222.316805431,9961.52098316673,10064.6416604413,10070.7026599914,9512.82628802074,9992.6521509553,9033.83385426743,9163.86940184675,9230.61660494677,9380.68799950858,10180.7198690131,10015.2541416557,10256.3322878326,10043.3532622165,10446.0124480555,10971.5580366207,10966.3878740699,10506.4990634693,10141.3992618388,9640.05815528823
10291.0137116622,10096.8932567743,10191.264817656,10124.9722962712,9597.73036519863,9754.7140625741,8752.38358956252,8653.71884038655,8183.83694988614,8577.43478270784,10011.1202709505,10216.2417045662,10025.7622129535,9592.91653724736,9643.63849091771,10773.7446796804,10797.3275181634,10323.5596158087,9808.36990257933,9616.68221153375
10393.2989575309,10153.2680210695,9927.494214832,10140.3802054566,9987.47130462169,10204.2844135009,9563.13462604617,9719.7621505594,9357.66487750293,9681.27224431471,9996.65906489465,9899.24176245895,10199.151179488,9961.30672634962,10025.4166642216,10687.4945562335,10643.5890047194,10611.1761055216,10159.7032346012,9340.15847479308
10249.4556577774,10116.8359979479,10156.0852498319,10004.0563384269,9562.713398241,9996.01616027996,9160.64256525503,9106.44008752697,8759.41130111383,9114.78663547706,10056.5807224758,10092.5937433268,10319.4618982995,9984.21392148168,10065.8071569306,11310.0736872981,11481.7019141723,10644.5706640838,10033.9811751631,9621.16747837704
10328.5804140488,9833.02871910522,9732.01080410367,9643.21310500118,9220.55515472954,9692.06223299054,8835.00780496917,8809.46236011326,8907.03254044124,8940.10508525925,9968.48629567708,10250.1557253936,10229.033720688,9914.98064070432,10134.6715634153,11120.935595877,11044.6068617434,10638.7921568488,10000.4433596014,9748.34440048584
10374.3687308418,9978.15690671226,9917.92020588472,9980.74896188174,9739.72204319821,9881.24544009596,8985.37170092518,9087.92155169594,8645.40945555029,8916.94009136912,9490.42582472275,9546.78649574112,9927.15927277711,9829.41081104508,10097.7228279553,10832.2713791881,10958.902406409,10004.633177042,9827.52980692951,9471.28236857587
9985.23109564504,9740.60247504411,9630.70235669325,9960.7475054678,9269.38884083007,9677.09521359333,8853.08542774363,8840.59150319016,8712.66316605126,8947.5797059836,10412.528449127,10554.6301850575,10821.5536913794,10616.1358648936,10756.798999959,11596.2755067196,11612.2783002194,11370.9940448195,11124.4747471599,10923.9379624911
10207.4371773192,10152.0597543238,10182.3184730217,10152.3730723775,9798.26372476998,9939.91239418016,8840.91344584616,8879.65395618,8261.85183653411,8560.10614795078,9578.90095982869,9664.19477651588,9868.15624525116,9472.82884924193,9569.74530135995,10462.0153366558,10409.0092708494,10318.3385433847,9811.94130823033,9208.60773269843
10116.4893857789,10128.6363060581,10127.8294981043,10085.1256468063,9477.16169385084,9499.47556276293,8761.04091500185,8849.71433228154,8592.36158001954,9008.95868914648,9978.7716811602,10049.7950051404,10258.9771026661,10146.2405477415,10261.9249889967,10979.5524431222,11085.7549232152,10789.1780483702,10129.7752838249,9613.05632189673
10167.1705428868,9903.91847104581,9781.44993813673,9982.85977559695,9413.72419310464,9728.52757938285,8969.69510314624,8777.7896486439,8602.53946627925,8880.80459735277,9755.64803688343,9788.32100105122,10043.9552250886,9697.38503855082,9787.71696275814,10145.8426751598,10130.3129746104,10030.752266137,9940.03511503693,9572.46528686556
