study_id,site_id,plot_id,tree_id,year,month,day,species_code,genus,species,dbh,tree_height,agb,plot_area_m2
twilley_2016,SRS6,1,435,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,1,530,2000,12,15,L,Laguncularia,racemosa,12.5,10,47428.165329967625,400
twilley_2016,SRS6,1,644,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,1,708,2000,12,15,L,Laguncularia,racemosa,22.65,19.5,149376.279481061,400
twilley_2016,SRS6,1,1,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,2,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,7,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,8,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,9,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,102,2000,12,15,R,Rhizophora,mangle,3.3,NA,6103.059864303815,400
twilley_2016,SRS6,1,105,2000,12,15,R,Rhizophora,mangle,4.2,NA,9264.980757756071,400
twilley_2016,SRS6,1,109,2000,12,15,R,Rhizophora,mangle,3.4,NA,6426.72927047,400
twilley_2016,SRS6,1,110,2000,12,15,R,Rhizophora,mangle,4.1,NA,8886.461342558054,400
twilley_2016,SRS6,1,112,2000,12,15,R,Rhizophora,mangle,12.45,NA,60776.84440586406,400
twilley_2016,SRS6,1,113,2000,12,15,R,Rhizophora,mangle,2.8,NA,4592.303181691251,400
twilley_2016,SRS6,1,114,2000,12,15,R,Rhizophora,mangle,14.75,NA,81504.01198841524,400
twilley_2016,SRS6,1,116,2000,12,15,R,Rhizophora,mangle,3.7,NA,7439.730167655927,400
twilley_2016,SRS6,1,117,2000,12,15,R,Rhizophora,mangle,4.7,NA,11256.448587102695,400
twilley_2016,SRS6,1,201,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,203,2000,12,15,R,Rhizophora,mangle,9.7,NA,39454.98403762803,400
twilley_2016,SRS6,1,205,2000,12,15,R,Rhizophora,mangle,9,NA,34657.224838677495,400
twilley_2016,SRS6,1,206,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,207,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,208,2000,12,15,R,Rhizophora,mangle,2.9,NA,4879.900134034963,400
twilley_2016,SRS6,1,210,2000,12,15,R,Rhizophora,mangle,8.35,NA,30439.624383755832,400
twilley_2016,SRS6,1,212,2000,12,15,R,Rhizophora,mangle,2.9,NA,4879.900134034963,400
twilley_2016,SRS6,1,215,2000,12,15,R,Rhizophora,mangle,2.75,NA,4451.279788266466,400
twilley_2016,SRS6,1,216,2000,12,15,R,Rhizophora,mangle,7.9,NA,27656.199223840486,400
twilley_2016,SRS6,1,217,2000,12,15,R,Rhizophora,mangle,3.1,NA,5477.054873101053,400
twilley_2016,SRS6,1,218,2000,12,15,R,Rhizophora,mangle,6.4,NA,19208.68058969454,400
twilley_2016,SRS6,1,221,2000,12,15,R,Rhizophora,mangle,13.45,NA,69473.35530478705,400
twilley_2016,SRS6,1,222,2000,12,15,R,Rhizophora,mangle,5.35,NA,14085.763641622323,400
twilley_2016,SRS6,1,228,2000,12,15,R,Rhizophora,mangle,5.7,NA,15718.799528815043,400
twilley_2016,SRS6,1,229,2000,12,15,R,Rhizophora,mangle,9.15,NA,35663.16754018884,400
twilley_2016,SRS6,1,230,2000,12,15,R,Rhizophora,mangle,10.35,NA,44142.989896635736,400
twilley_2016,SRS6,1,231,2000,12,15,R,Rhizophora,mangle,8.9,NA,33993.360618413084,400
twilley_2016,SRS6,1,235,2000,12,15,R,Rhizophora,mangle,5.5,NA,14776.371980913857,400
twilley_2016,SRS6,1,240,2000,12,15,R,Rhizophora,mangle,8.3,NA,30124.800389310432,400
twilley_2016,SRS6,1,259,2000,12,15,R,Rhizophora,mangle,11.3,NA,51390.01987759917,400
twilley_2016,SRS6,1,263,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,268,2000,12,15,R,Rhizophora,mangle,7.95,NA,27959.8926545054,400
twilley_2016,SRS6,1,276,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,279,2000,12,15,R,Rhizophora,mangle,4.2,NA,9264.980757756071,400
twilley_2016,SRS6,1,281,2000,12,15,R,Rhizophora,mangle,2.2,NA,3025.057683949535,400
twilley_2016,SRS6,1,282,2000,12,15,R,Rhizophora,mangle,8.45,NA,31073.413419299824,400
twilley_2016,SRS6,1,283,2000,12,15,R,Rhizophora,mangle,4.25,NA,9456.735406431617,400
twilley_2016,SRS6,1,287,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,296,2000,12,15,R,Rhizophora,mangle,6.7,NA,20793.877611491556,400
twilley_2016,SRS6,1,298,2000,12,15,R,Rhizophora,mangle,3.45,NA,6591.205520141023,400
twilley_2016,SRS6,1,301,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,305,2000,12,15,R,Rhizophora,mangle,3,NA,5174.839588445486,400
twilley_2016,SRS6,1,307,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,315,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,316,2000,12,15,R,Rhizophora,mangle,6.3,NA,18692.117015230953,400
twilley_2016,SRS6,1,317,2000,12,15,R,Rhizophora,mangle,15.5,NA,88810.47022610753,400
twilley_2016,SRS6,1,318,2000,12,15,R,Rhizophora,mangle,6.7,NA,20793.877611491556,400
twilley_2016,SRS6,1,320,2000,12,15,R,Rhizophora,mangle,11.15,NA,50214.922348330816,400
twilley_2016,SRS6,1,322,2000,12,15,R,Rhizophora,mangle,5.15,NA,13186.766418926449,400
twilley_2016,SRS6,1,324,2000,12,15,R,Rhizophora,mangle,7.35,NA,24408.628864656923,400
twilley_2016,SRS6,1,402,2000,12,15,R,Rhizophora,mangle,4,NA,8514.631262235403,400
twilley_2016,SRS6,1,433,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,434,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,516,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,519,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,520,2000,12,15,R,Rhizophora,mangle,7.25,NA,23836.642849093805,400
twilley_2016,SRS6,1,703,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,704,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,705,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,706,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,1,723,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,9,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,14,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,23,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,26,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,27,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,31,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,44,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,47,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,53,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,61,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,66,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,71,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,79,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,80,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,81,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,84,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,86,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,89,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,90,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,96,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,308,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,309,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,310,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,315,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,316,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,726,2000,12,15,A,Avicennia,germinans,NA,NA,NA,400
twilley_2016,SRS6,2,7,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,30,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,33,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,34,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,36,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,38,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,39,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,40,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,42,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,43,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,50,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,51,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,52,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,55,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,56,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,57,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,60,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,62,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,63,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,75,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,77,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,82,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,85,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,87,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,88,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,100,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,301,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,303,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,306,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,307,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,311,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,312,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,313,2000,12,15,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS6,2,2,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,3,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,4,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,6,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,8,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,10,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,11,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,12,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,13,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,15,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,16,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,17,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,18,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,19,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,20,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,21,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,22,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,24,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,25,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,28,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,29,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,32,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,35,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,37,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,41,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,45,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,46,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,48,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,49,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,54,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,55,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,58,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,59,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,64,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,65,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,67,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,68,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,69,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,70,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,72,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,73,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,74,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,76,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,78,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,83,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,92,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,93,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,94,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,97,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,98,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,99,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,302,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,304,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,305,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,314,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,317,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,320,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,518,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,519,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,520,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,521,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,522,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,713,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,724,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS6,2,725,2000,12,15,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,211,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,602,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,742,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,743,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,753,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,755,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,758,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,774,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,776,2001,12,18,C,Conacarpus,erectus,NA,6,NA,400
twilley_2016,SRS4,1,784,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,790,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,795,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,800,2001,12,18,C,Conacarpus,erectus,NA,6.2,NA,400
twilley_2016,SRS4,1,801,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,803,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,804,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,806,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,807,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,817,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,818,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,820,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,823,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,827,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,836,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,840,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,844,2001,12,18,C,Conacarpus,erectus,NA,NA,NA,400
twilley_2016,SRS4,1,7,2001,12,18,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,1,129,2001,12,18,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,1,130,2001,12,18,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,1,214,2001,12,18,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,1,378,2001,12,18,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,1,381,2001,12,18,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,1,381,2001,12,18,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,1,383,2001,12,18,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,1,510,2001,12,18,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,1,609,2001,12,18,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,1,664,2001,12,18,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,1,741,2001,12,18,L,Laguncularia,racemosa,NA,5.5,NA,400
twilley_2016,SRS4,1,750,2001,12,18,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,1,783,2001,12,18,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,1,814,2001,12,18,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,1,901,2001,12,18,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,1,902,2001,12,18,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,1,903,2001,12,18,L,Laguncularia,racemosa,NA,NA,NA,400
twilley_2016,SRS4,1,131,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,131,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,132,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,212,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,213,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,214,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,379,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,380,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,382,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,511,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,512,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,610,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,611,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,612,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,735,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,736,2001,12,18,R,Rhizophora,mangle,NA,4.8,NA,400
twilley_2016,SRS4,1,737,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,738,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,739,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,740,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,744,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,745,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,746,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,747,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,748,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,749,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,751,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,752,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,754,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,756,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,757,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,759,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,760,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,761,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,762,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,763,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,764,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,765,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,766,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,768,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,769,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,770,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,772,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,773,2001,12,18,R,Rhizophora,mangle,NA,4.8,NA,400
twilley_2016,SRS4,1,775,2001,12,18,R,Rhizophora,mangle,NA,5,NA,400
twilley_2016,SRS4,1,777,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,778,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,779,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,780,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,781,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,782,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
twilley_2016,SRS4,1,783,2001,12,18,R,Rhizophora,mangle,NA,NA,NA,400
