SITENAME,Date,Plot_ID,Tree_TagNumber,Species_Tree,Tree_DBH,Tree_Height
SRS4,2006-10-06,2,223,R,7.15,-9999.00
SRS4,2006-10-06,2,224,R,4.90,-9999.00
SRS4,2006-10-06,2,225,R,7.80,-9999.00
SRS4,2006-10-06,2,303,R,-9999.00,-9999.00
SRS4,2006-10-06,2,304,R,-9999.00,-9999.00
SRS4,2006-10-06,2,304,R,3.15,-9999.00
SRS4,2006-10-06,2,384,R,4.55,-9999.00
SRS4,2006-10-06,2,385,R,3.25,-9999.00
SRS4,2006-10-06,2,421,R,3.73,-9999.00
SRS4,2006-10-06,2,422,R,2.95,-9999.00
SRS4,2006-10-06,2,423,R,3.05,-9999.00
SRS4,2006-10-06,2,424,R,6.35,-9999.00
SRS4,2006-10-06,2,425,R,10.45,-9999.00
SRS4,2006-10-06,2,426,R,2.93,-9999.00
SRS4,2006-10-06,2,427,R,4.80,-9999.00
SRS4,2006-10-06,2,429,R,9.60,-9999.00
SRS4,2006-10-06,2,431,R,5.20,-9999.00
SRS4,2006-10-06,2,435,R,4.60,-9999.00
SRS4,2006-10-06,2,436,R,2.85,-9999.00
SRS4,2006-10-06,2,437,R,7.80,-9999.00
SRS4,2006-10-06,2,444,R,-9999.00,-9999.00
SRS4,2006-10-06,2,445,R,6.20,-9999.00
SRS4,2006-10-06,2,446,R,6.55,-9999.00
SRS4,2006-10-06,2,447,R,-9999.00,-9999.00
SRS4,2006-10-06,2,448,R,3.70,-9999.00
SRS4,2006-10-06,2,451,R,3.03,-9999.00
SRS4,2006-10-06,2,453,R,8.15,-9999.00
SRS4,2006-10-06,2,454,R,-9999.00,-9999.00
SRS4,2006-10-06,2,456,R,3.78,-9999.00
SRS4,2006-10-06,2,515,R,-9999.00,-9999.00
SRS4,2006-10-06,2,515,R,-9999.00,-9999.00
SRS4,2006-10-06,2,601,R,3.75,-9999.00
SRS4,2006-10-06,2,604,R,-9999.00,-9999.00
SRS4,2006-10-06,2,605,R,3.10,-9999.00
SRS4,2006-10-06,2,613,R,-9999.00,-9999.00
SRS4,2006-10-06,2,614,R,-9999.00,-9999.00
SRS4,2006-10-06,2,615,R,-9999.00,-9999.00
SRS4,2006-10-06,2,616,R,-9999.00,-9999.00
SRS4,2006-10-06,2,617,R,-9999.00,-9999.00
SRS4,2006-10-06,2,665,R,-9999.00,-9999.00
SRS4,2006-10-06,2,666,R,-9999.00,-9999.00
SRS4,2006-10-06,2,667,R,-9999.00,-9999.00
SRS4,2006-10-06,2,668,R,-9999.00,-9999.00
SRS4,2006-10-06,2,670,R,-9999.00,-9999.00
SRS4,2006-10-06,2,671,R,-9999.00,-9999.00
SRS4,2006-10-06,2,672,R,-9999.00,-9999.00
SRS4,2006-10-06,2,673,R,-9999.00,-9999.00
SRS4,2006-10-06,2,674,R,-9999.00,-9999.00
SRS4,2006-10-06,2,675,R,3.55,-9999.00
SRS4,2006-10-06,2,675,R,-9999.00,-9999.00
SRS4,2006-10-06,2,676,R,3.10,-9999.00
SRS4,2006-10-06,2,677,R,3.33,-9999.00
SRS4,2006-10-06,2,679,R,-9999.00,-9999.00
SRS4,2006-10-06,2,680,R,-9999.00,-9999.00
SRS4,2006-10-06,2,686,R,-9999.00,-9999.00
SRS4,2006-10-06,2,694,R,4.00,-9999.00
SRS4,2006-10-06,2,700,R,-9999.00,-9999.00
SRS4,2006-10-06,2,902,R,3.80,-9999.00
SRS4,2006-10-06,2,903,R,5.70,-9999.00
SRS4,2006-10-06,2,904,R,5.45,-9999.00
SRS4,2006-10-06,2,908,R,3.25,-9999.00
SRS4,2006-10-06,2,913,R,4.45,-9999.00
SRS4,2006-10-06,2,914,R,3.10,-9999.00
SRS4,2006-10-06,2,916,R,5.25,-9999.00
SRS4,2006-10-06,2,918,R,9.00,-9999.00
SRS4,2006-10-06,2,920,R,5.90,6.70
SRS4,2006-10-06,2,921,R,5.05,-9999.00
SRS4,2006-10-06,2,922,R,5.70,-9999.00
SRS4,2006-10-06,2,923,R,4.25,-9999.00
SRS4,2006-10-06,2,924,R,4.00,-9999.00
SRS4,2006-10-06,2,925,R,4.35,-9999.00
SRS4,2006-10-06,2,926,R,5.25,-9999.00
SRS4,2006-10-06,2,927,R,3.65,-9999.00
SRS4,2006-10-06,2,928,R,2.75,-9999.00
SRS4,2006-10-06,2,929,R,3.55,-9999.00
SRS4,2006-10-06,2,930,R,3.00,-9999.00
SRS4,2006-10-06,2,931,R,5.55,6.70
SRS4,2006-10-06,2,932,R,5.13,-9999.00
SRS4,2006-10-06,2,934,R,-9999.00,-9999.00
SRS4,2006-10-06,2,935,R,3.60,-9999.00
SRS4,2006-10-06,2,939,R,3.90,-9999.00
SRS4,2006-10-06,2,941,R,9.25,-9999.00
SRS4,2006-10-06,2,942,R,5.45,-9999.00
SRS4,2006-10-06,2,943,R,4.75,-9999.00
SRS4,2006-10-06,2,945,R,3.95,-9999.00
SRS4,2006-10-06,2,946,R,3.75,-9999.00
SRS4,2006-10-06,2,947,R,2.70,-9999.00
SRS4,2006-10-06,2,948,R,3.85,-9999.00
SRS4,2006-10-06,2,949,R,3.25,-9999.00
SRS4,2006-10-06,2,950,R,-9999.00,-9999.00
SRS4,2006-10-06,2,951,R,5.95,-9999.00
SRS4,2006-10-06,2,952,R,-9999.00,-9999.00
SRS4,2006-10-06,2,953,R,4.00,-9999.00
SRS4,2006-10-06,2,957,R,-9999.00,-9999.00
SRS4,2006-10-06,2,958,R,-9999.00,-9999.00
SRS4,2006-10-06,2,960,R,-9999.00,-9999.00
SRS4,2006-10-06,2,962,R,3.65,-9999.00
SRS4,2006-10-06,2,965,R,4.50,-9999.00
SRS4,2006-10-06,2,967,R,6.75,-9999.00
SRS4,2006-10-06,2,968,R,5.10,-9999.00
SRS4,2006-10-06,2,969,R,-9999.00,-9999.00
SRS4,2006-10-06,2,970,R,4.28,-9999.00
SRS4,2006-10-06,2,971,R,3.05,-9999.00
SRS4,2006-10-06,2,972,R,6.20,-9999.00
SRS4,2006-10-06,2,973,R,6.00,-9999.00
SRS4,2006-10-06,2,974,R,3.20,-9999.00
SRS4,2006-10-06,2,974,R,3.75,-9999.00
SRS4,2006-10-06,2,976,R,4.20,-9999.00
SRS4,2006-10-06,2,977,R,4.88,-9999.00
SRS4,2006-10-06,2,978,R,6.85,7.40
SRS4,2006-10-06,2,980,R,4.70,-9999.00
SRS4,2006-10-06,2,981,R,3.90,-9999.00
SRS4,2006-10-06,2,982,R,3.25,-9999.00
SRS4,2006-10-06,2,985,R,4.35,-9999.00
SRS4,2006-10-06,2,986,R,3.70,-9999.00
SRS4,2006-10-06,2,987,R,2.75,-9999.00
SRS4,2006-10-06,2,988,R,-9999.00,-9999.00
SRS4,2006-10-06,2,989,R,-9999.00,-9999.00
SRS4,2006-10-06,2,990,R,6.45,-9999.00
SRS4,2006-10-06,2,993,R,3.45,-9999.00
SRS4,2006-10-06,2,994,R,10.75,8.30
SRS4,2006-10-06,2,995,R,5.75,-9999.00
SRS4,2006-10-06,2,998,R,4.00,-9999.00
SRS4,2006-10-06,2,999,R,3.60,-9999.00
SRS4,2006-10-06,2,1000,R,-9999.00,-9999.00
SRS5,2006-10-08,1,5,A,7.10,-9999.00
SRS5,2006-10-08,1,501,A,-9999.00,-9999.00
SRS5,2006-10-08,1,537,A,-9999.00,-9999.00
SRS5,2006-10-08,1,538,A,38.05,10.10
SRS5,2006-10-08,1,602,A,-9999.00,-9999.00
SRS5,2006-10-08,1,615,A,-9999.00,-9999.00
SRS5,2006-10-08,1,640,A,5.60,-9999.00
SRS5,2006-10-08,1,642,A,-9999.00,-9999.00
SRS5,2006-10-08,1,652,A,-9999.00,-9999.00
SRS5,2006-10-08,1,683,A,-9999.00,-9999.00
SRS5,2006-10-08,1,694,A,11.55,-9999.00
SRS5,2006-10-08,1,720,A,-9999.00,-9999.00
SRS5,2006-10-08,1,73,L,-9999.00,-9999.00
SRS5,2006-10-08,1,202,L,14.45,-9999.00
SRS5,2006-10-08,1,544,L,-9999.00,-9999.00
SRS5,2006-10-08,1,606,L,18.20,-9999.00
SRS5,2006-10-08,1,607,L,-9999.00,-9999.00
SRS5,2006-10-08,1,654,L,-9999.00,-9999.00
SRS5,2006-10-08,1,685,L,7.45,-9999.00
SRS5,2006-10-08,1,687,L,14.85,16.20
SRS5,2006-10-08,1,718,L,-9999.00,-9999.00
SRS5,2006-10-08,1,719,L,-9999.00,-9999.00
SRS5,2006-10-08,1,108,R,4.25,4.30
SRS5,2006-10-08,1,118,R,3.90,-9999.00
SRS5,2006-10-08,1,119,R,3.58,-9999.00
SRS5,2006-10-08,1,120,R,4.85,-9999.00
SRS5,2006-10-08,1,121,R,3.25,-9999.00
SRS5,2006-10-08,1,122,R,3.33,3.50
SRS5,2006-10-08,1,123,R,2.95,-9999.00
SRS5,2006-10-08,1,124,R,3.93,5.20
SRS5,2006-10-08,1,125,R,3.75,4.50
SRS5,2006-10-08,1,126,R,-9999.00,-9999.00
SRS5,2006-10-08,1,127,R,3.10,-9999.00
SRS5,2006-10-08,1,128,R,3.95,4.30
SRS5,2006-10-08,1,203,R,2.93,-9999.00
SRS5,2006-10-08,1,502,R,-9999.00,-9999.00
SRS5,2006-10-08,1,503,R,-9999.00,-9999.00
SRS5,2006-10-08,1,504,R,-9999.00,-9999.00
SRS5,2006-10-08,1,505,R,-9999.00,-9999.00
SRS5,2006-10-08,1,531,R,16.10,-9999.00
SRS5,2006-10-08,1,532,R,6.50,5.00
SRS5,2006-10-08,1,533,R,6.08,-9999.00
SRS5,2006-10-08,1,601,R,15.00,-9999.00
SRS5,2006-10-08,1,602,R,12.20,-9999.00
SRS5,2006-10-08,1,603,R,13.90,12.30
SRS5,2006-10-08,1,603,R,-9999.00,-9999.00
SRS5,2006-10-08,1,604,R,13.13,-9999.00
SRS5,2006-10-08,1,604,R,-9999.00,-9999.00
SRS5,2006-10-08,1,605,R,6.55,6.30
SRS5,2006-10-08,1,605,R,-9999.00,-9999.00
SRS5,2006-10-08,1,606,R,4.60,3.40
SRS5,2006-10-08,1,607,R,9.20,-9999.00
SRS5,2006-10-08,1,608,R,-9999.00,-9999.00
SRS5,2006-10-08,1,609,R,5.75,5.10
SRS5,2006-10-08,1,610,R,13.28,7.30
SRS5,2006-10-08,1,611,R,6.80,5.60
SRS5,2006-10-08,1,612,R,-9999.00,-9999.00
SRS5,2006-10-08,1,613,R,-9999.00,-9999.00
SRS5,2006-10-08,1,614,R,-9999.00,-9999.00
SRS5,2006-10-08,1,616,R,18.05,12.50
SRS5,2006-10-08,1,617,R,3.95,3.50
SRS5,2006-10-08,1,618,R,11.75,-9999.00
SRS5,2006-10-08,1,619,R,8.55,-9999.00
SRS5,2006-10-08,1,620,R,12.63,-9999.00
SRS5,2006-10-08,1,621,R,7.10,-9999.00
SRS5,2006-10-08,1,622,R,-9999.00,-9999.00
SRS5,2006-10-08,1,623,R,-9999.00,-9999.00
SRS5,2006-10-08,1,624,R,7.85,-9999.00
SRS5,2006-10-08,1,625,R,17.03,12.30
SRS5,2006-10-08,1,626,R,8.70,7.50
SRS5,2006-10-08,1,627,R,12.85,9.80
SRS5,2006-10-08,1,628,R,13.03,-9999.00
SRS5,2006-10-08,1,629,R,13.95,-9999.00
SRS5,2006-10-08,1,630,R,11.70,10.50
SRS5,2006-10-08,1,631,R,4.40,3.50
SRS5,2006-10-08,1,632,R,-9999.00,-9999.00
SRS5,2006-10-08,1,633,R,-9999.00,-9999.00
SRS5,2006-10-08,1,634,R,8.70,7.80
SRS5,2006-10-08,1,635,R,10.70,11.10
SRS5,2006-10-08,1,636,R,21.80,15.00
SRS5,2006-10-08,1,637,R,7.00,-9999.00
SRS5,2006-10-08,1,638,R,-9999.00,-9999.00
SRS5,2006-10-08,1,639,R,8.80,8.70
SRS5,2006-10-08,1,641,R,-9999.00,-9999.00
SRS5,2006-10-08,1,643,R,4.30,4.00
SRS5,2006-10-08,1,644,R,7.00,6.00
SRS5,2006-10-08,1,645,R,6.15,6.30
SRS5,2006-10-08,1,646,R,-9999.00,-9999.00
SRS5,2006-10-08,1,646,R,12.55,7.30
SRS5,2006-10-08,1,647,R,14.50,14.30
SRS5,2006-10-08,1,648,R,6.55,5.20
SRS5,2006-10-08,1,649,R,9.25,8.80
SRS5,2006-10-08,1,651,R,7.68,8.40
SRS5,2006-10-08,1,652,R,10.85,10.10
SRS5,2006-10-08,1,653,R,6.35,6.70
SRS5,2006-10-08,1,654,R,4.50,5.50
SRS5,2006-10-08,1,655,R,-9999.00,-9999.00
SRS5,2006-10-08,1,655,R,8.78,9.00
SRS5,2006-10-08,1,656,R,-9999.00,-9999.00
SRS5,2006-10-08,1,656,R,9.50,6.10
SRS5,2006-10-08,1,657,R,4.75,3.10
SRS5,2006-10-08,1,657,R,-9999.00,-9999.00
SRS5,2006-10-08,1,658,R,4.35,4.50
SRS5,2006-10-08,1,658,R,-9999.00,-9999.00
SRS5,2006-10-08,1,659,R,-9999.00,-9999.00
SRS5,2006-10-08,1,659,R,-9999.00,-9999.00
SRS5,2006-10-08,1,660,R,-9999.00,-9999.00
SRS5,2006-10-08,1,660,R,15.88,10.30
SRS5,2006-10-08,1,661,R,-9999.00,-9999.00
SRS5,2006-10-08,1,661,R,11.68,10.10
SRS5,2006-10-08,1,662,R,-9999.00,-9999.00
SRS5,2006-10-08,1,662,R,5.90,6.00
SRS5,2006-10-08,1,663,R,4.00,4.30
SRS5,2006-10-08,1,664,R,-9999.00,-9999.00
SRS5,2006-10-08,1,665,R,10.60,8.60
SRS5,2006-10-08,1,666,R,9.25,8.90
SRS5,2006-10-08,1,667,R,12.03,11.40
SRS5,2006-10-08,1,668,R,9.28,7.40
SRS5,2006-10-08,1,669,R,5.50,4.80
SRS5,2006-10-08,1,671,R,6.30,5.20
SRS5,2006-10-08,1,672,R,-9999.00,-9999.00
SRS5,2006-10-08,1,673,R,5.23,5.90
SRS5,2006-10-08,1,674,R,9.75,8.40
SRS5,2006-10-08,1,675,R,10.75,-9999.00
SRS5,2006-10-08,1,676,R,17.65,-9999.00
SRS5,2006-10-08,1,677,R,12.55,11.80
SRS5,2006-10-08,1,678,R,-9999.00,-9999.00
SRS5,2006-10-08,1,679,R,-9999.00,-9999.00
SRS5,2006-10-08,1,680,R,2.80,3.10
SRS5,2006-10-08,1,681,R,15.30,16.00
SRS5,2006-10-08,1,682,R,4.15,-9999.00
SRS5,2006-10-08,1,684,R,9.05,-9999.00
SRS5,2006-10-08,1,686,R,6.90,-9999.00
SRS5,2006-10-08,1,691,R,-9999.00,-9999.00
SRS5,2006-10-08,1,692,R,10.58,-9999.00
SRS5,2006-10-08,1,693,R,18.25,-9999.00
SRS5,2006-10-08,1,695,R,2.80,-9999.00
SRS5,2006-10-08,1,697,R,9.05,-9999.00
SRS5,2006-10-08,1,698,R,4.90,5.30
SRS5,2006-10-08,1,701,R,7.65,9.40
SRS5,2006-10-08,1,702,R,11.60,-9999.00
SRS5,2006-10-08,1,717,R,-9999.00,-9999.00
SRS5,2006-10-08,1,721,R,-9999.00,-9999.00
SRS5,2006-10-08,2,344,A,6.83,-9999.00
SRS5,2006-10-08,2,346,A,3.53,3.30
SRS5,2006-10-08,2,377,A,4.45,-9999.00
SRS5,2006-10-08,2,506,A,-9999.00,-9999.00
SRS5,2006-10-08,2,509,A,-9999.00,-9999.00
SRS5,2006-10-08,2,608,A,-9999.00,-9999.00
SRS5,2006-10-08,2,206,L,25.55,-9999.00
SRS5,2006-10-08,2,367,L,17.40,-9999.00
SRS5,2006-10-08,2,368,L,14.18,16.50
SRS5,2006-10-08,2,392,L,17.70,22.00
SRS5,2006-10-08,2,404,L,10.68,-9999.00
SRS5,2006-10-08,2,499,L,12.20,-9999.00
SRS5,2006-10-08,2,201,R,-9999.00,-9999.00
SRS5,2006-10-08,2,204,R,3.83,4.00
SRS5,2006-10-08,2,205,R,8.25,11.20
SRS5,2006-10-08,2,207,R,5.65,-9999.00
SRS5,2006-10-08,2,208,R,6.60,-9999.00
SRS5,2006-10-08,2,209,R,6.73,-9999.00
SRS5,2006-10-08,2,301,R,8.60,5.10
SRS5,2006-10-08,2,302,R,11.30,6.90
SRS5,2006-10-08,2,303,R,9.85,7.00
SRS5,2006-10-08,2,304,R,4.88,-9999.00
SRS5,2006-10-08,2,305,R,11.05,6.60
SRS5,2006-10-08,2,306,R,3.95,3.20
SRS5,2006-10-08,2,307,R,11.33,8.40
SRS5,2006-10-08,2,308,R,7.55,6.30
SRS5,2006-10-08,2,309,R,9.70,8.90
SRS5,2006-10-08,2,310,R,7.33,9.30
SRS5,2006-10-08,2,311,R,7.05,6.40
SRS5,2006-10-08,2,312,R,8.80,7.90
SRS5,2006-10-08,2,313,R,7.60,5.10
SRS5,2006-10-08,2,314,R,6.00,5.40
SRS5,2006-10-08,2,315,R,7.20,6.60
SRS5,2006-10-08,2,316,R,7.13,7.00
SRS5,2006-10-08,2,317,R,6.90,-9999.00
SRS5,2006-10-08,2,318,R,6.45,-9999.00
SRS5,2006-10-08,2,319,R,4.20,3.30
SRS5,2006-10-08,2,320,R,5.15,4.90
SRS5,2006-10-08,2,321,R,7.35,5.40
SRS5,2006-10-08,2,322,R,7.75,-9999.00
SRS5,2006-10-08,2,323,R,12.70,-9999.00
SRS5,2006-10-08,2,324,R,6.70,-9999.00
SRS5,2006-10-08,2,325,R,9.98,8.30
SRS5,2006-10-08,2,326,R,9.25,-9999.00
SRS5,2006-10-08,2,327,R,7.00,5.60
SRS5,2006-10-08,2,328,R,8.45,5.80
SRS5,2006-10-08,2,329,R,6.28,-9999.00
SRS5,2006-10-08,2,330,R,-9999.00,-9999.00
SRS5,2006-10-08,2,331,R,8.53,6.50
SRS5,2006-10-08,2,332,R,9.55,-9999.00
SRS5,2006-10-08,2,333,R,9.15,6.40
SRS5,2006-10-08,2,334,R,3.30,3.60
SRS5,2006-10-08,2,335,R,4.50,4.50
SRS5,2006-10-08,2,336,R,6.10,4.20
SRS5,2006-10-08,2,337,R,-9999.00,-9999.00
SRS5,2006-10-08,2,338,R,4.00,-9999.00
SRS5,2006-10-08,2,339,R,6.98,-9999.00
SRS5,2006-10-08,2,340,R,6.18,6.50
SRS5,2006-10-08,2,341,R,9.95,12.20
SRS5,2006-10-08,2,342,R,10.25,-9999.00
SRS5,2006-10-08,2,343,R,7.75,-9999.00
SRS5,2006-10-08,2,345,R,12.40,11.50
SRS5,2006-10-08,2,347,R,6.95,8.40
SRS5,2006-10-08,2,348,R,4.35,-9999.00
SRS5,2006-10-08,2,349,R,5.95,12.30
SRS5,2006-10-08,2,350,R,8.85,8.00
SRS5,2006-10-08,2,351,R,17.90,-9999.00
SRS5,2006-10-08,2,352,R,15.38,-9999.00
SRS5,2006-10-08,2,353,R,10.10,-9999.00
SRS5,2006-10-08,2,354,R,4.80,-9999.00
SRS5,2006-10-08,2,355,R,13.18,8.10
SRS5,2006-10-08,2,356,R,9.70,7.80
SRS5,2006-10-08,2,357,R,4.45,3.50
SRS5,2006-10-08,2,358,R,6.93,6.80
SRS5,2006-10-08,2,359,R,6.90,-9999.00
SRS5,2006-10-08,2,360,R,3.75,-9999.00
SRS5,2006-10-08,2,361,R,5.20,-9999.00
SRS5,2006-10-08,2,362,R,5.40,-9999.00
SRS5,2006-10-08,2,363,R,13.45,8.70
SRS5,2006-10-08,2,364,R,-9999.00,-9999.00
SRS5,2006-10-08,2,365,R,5.30,5.60
SRS5,2006-10-08,2,366,R,9.35,-9999.00
SRS5,2006-10-08,2,369,R,5.55,4.60
SRS5,2006-10-08,2,370,R,13.35,-9999.00
SRS5,2006-10-08,2,371,R,22.05,-9999.00
SRS5,2006-10-08,2,372,R,14.80,11.20
SRS5,2006-10-08,2,373,R,-9999.00,-9999.00
SRS5,2006-10-08,2,374,R,17.50,-9999.00
SRS5,2006-10-08,2,375,R,7.20,-9999.00
SRS5,2006-10-08,2,376,R,8.00,7.60
SRS5,2006-10-08,2,378,R,6.25,-9999.00
SRS5,2006-10-08,2,379,R,16.75,11.10
SRS5,2006-10-08,2,380,R,15.20,13.10
SRS5,2006-10-08,2,381,R,7.28,4.90
SRS5,2006-10-08,2,382,R,12.18,15.20
SRS5,2006-10-08,2,383,R,5.95,-9999.00
SRS5,2006-10-08,2,384,R,6.90,6.90
SRS5,2006-10-08,2,385,R,4.25,-9999.00
SRS5,2006-10-08,2,386,R,5.60,7.10
SRS5,2006-10-08,2,387,R,7.45,6.80
SRS5,2006-10-08,2,388,R,8.35,-9999.00
SRS5,2006-10-08,2,389,R,5.68,7.50
SRS5,2006-10-08,2,390,R,4.30,4.60
SRS5,2006-10-08,2,391,R,5.85,7.20
SRS5,2006-10-08,2,393,R,8.08,9.40
SRS5,2006-10-08,2,394,R,9.70,-9999.00
SRS5,2006-10-08,2,395,R,8.25,-9999.00
SRS5,2006-10-08,2,396,R,5.90,7.00
SRS5,2006-10-08,2,397,R,6.25,8.60
SRS5,2006-10-08,2,398,R,-9999.00,-9999.00
SRS5,2006-10-08,2,399,R,4.55,-9999.00
SRS5,2006-10-08,2,400,R,14.15,-9999.00
SRS5,2006-10-08,2,401,R,5.55,4.70
SRS5,2006-10-08,2,402,R,15.40,8.00
SRS5,2006-10-08,2,403,R,23.00,11.10
SRS5,2006-10-08,2,405,R,7.78,5.30
SRS5,2006-10-08,2,406,R,8.05,8.90
SRS5,2006-10-08,2,407,R,3.25,3.60
SRS5,2006-10-08,2,408,R,3.68,3.60
SRS5,2006-10-08,2,409,R,4.13,2.80
SRS5,2006-10-08,2,410,R,4.95,-9999.00
SRS5,2006-10-08,2,411,R,6.95,-9999.00
SRS5,2006-10-08,2,412,R,3.10,-9999.00
SRS5,2006-10-08,2,413,R,-9999.00,-9999.00
SRS5,2006-10-08,2,414,R,-9999.00,-9999.00
SRS5,2006-10-08,2,415,R,9.95,-9999.00
SRS5,2006-10-08,2,416,R,4.05,-9999.00
SRS5,2006-10-08,2,417,R,5.60,5.20
SRS5,2006-10-08,2,418,R,7.45,8.60
SRS5,2006-10-08,2,497,R,2.90,-9999.00
SRS5,2006-10-08,2,498,R,3.10,-9999.00
SRS5,2006-10-08,2,500,R,3.08,-9999.00
SRS5,2006-10-08,2,507,R,-9999.00,-9999.00
SRS5,2006-10-08,2,508,R,-9999.00,-9999.00
SRS5,2006-10-08,2,663,R,-9999.00,-9999.00
SRS5,2006-10-08,2,695,R,-9999.00,-9999.00
SRS5,2006-10-08,2,801,R,-9999.00,-9999.00
SRS6,2006-10-08,1,111,A,26.00,-9999.00
SRS6,2006-10-08,1,115,A,19.93,-9999.00
SRS6,2006-10-08,1,202,A,16.95,16.20
SRS6,2006-10-08,1,213,A,-9999.00,-9999.00
SRS6,2006-10-08,1,226,A,12.10,12.60
SRS6,2006-10-08,1,227,A,26.65,-9999.00
SRS6,2006-10-08,1,234,A,-9999.00,-9999.00
SRS6,2006-10-08,1,236,A,11.75,-9999.00
SRS6,2006-10-08,1,238,A,-9999.00,-9999.00
SRS6,2006-10-08,1,251,A,-9999.00,-9999.00
SRS6,2006-10-08,1,253,A,-9999.00,-9999.00
SRS6,2006-10-08,1,261,A,-9999.00,-9999.00
SRS6,2006-10-08,1,277,A,-9999.00,-9999.00
SRS6,2006-10-08,1,278,A,-9999.00,-9999.00
SRS6,2006-10-08,1,280,A,16.80,10.50
SRS6,2006-10-08,1,285,A,-9999.00,-9999.00
SRS6,2006-10-08,1,306,A,-9999.00,-9999.00
SRS6,2006-10-08,1,308,A,-9999.00,-9999.00
SRS6,2006-10-08,1,309,A,11.60,-9999.00
SRS6,2006-10-08,1,310,A,18.25,-9999.00
SRS6,2006-10-08,1,311,A,-9999.00,-9999.00
SRS6,2006-10-08,1,329,A,15.20,14.90
SRS6,2006-10-08,1,332,A,33.95,7.40
SRS6,2006-10-08,1,522,A,14.80,-9999.00
SRS6,2006-10-08,1,524,A,12.10,-9999.00
SRS6,2006-10-08,1,525,A,7.85,9.40
SRS6,2006-10-08,1,709,A,-9999.00,-9999.00
SRS6,2006-10-08,1,53,L,-9999.00,-9999.00
SRS6,2006-10-08,1,54,L,-9999.00,-9999.00
SRS6,2006-10-08,1,101,L,21.25,23.00
SRS6,2006-10-08,1,104,L,24.25,-9999.00
SRS6,2006-10-08,1,106,L,24.25,-9999.00
SRS6,2006-10-08,1,107,L,24.10,-9999.00
SRS6,2006-10-08,1,204,L,27.85,-9999.00
SRS6,2006-10-08,1,209,L,24.50,16.20
SRS6,2006-10-08,1,219,L,-9999.00,-9999.00
SRS6,2006-10-08,1,220,L,-9999.00,-9999.00
SRS6,2006-10-08,1,223,L,-9999.00,-9999.00
SRS6,2006-10-08,1,224,L,26.05,-9999.00
SRS6,2006-10-08,1,225,L,6.90,-9999.00
SRS6,2006-10-08,1,232,L,18.65,-9999.00
SRS6,2006-10-08,1,233,L,-9999.00,-9999.00
SRS6,2006-10-08,1,237,L,10.15,-9999.00
SRS6,2006-10-08,1,239,L,18.05,24.10
SRS6,2006-10-08,1,241,L,19.05,10.20
SRS6,2006-10-08,1,242,L,8.20,-9999.00
SRS6,2006-10-08,1,243,L,9.95,-9999.00
SRS6,2006-10-08,1,244,L,-9999.00,-9999.00
SRS6,2006-10-08,1,246,L,-9999.00,-9999.00
SRS6,2006-10-08,1,247,L,9.60,9.10
SRS6,2006-10-08,1,248,L,-9999.00,-9999.00
SRS6,2006-10-08,1,249,L,-9999.00,-9999.00
SRS6,2006-10-08,1,252,L,-9999.00,-9999.00
SRS6,2006-10-08,1,255,L,-9999.00,-9999.00
SRS6,2006-10-08,1,256,L,21.90,-9999.00
SRS6,2006-10-08,1,257,L,-9999.00,-9999.00
SRS6,2006-10-08,1,258,L,-9999.00,-9999.00
SRS6,2006-10-08,1,260,L,11.25,14.80
SRS6,2006-10-08,1,262,L,-9999.00,-9999.00
SRS6,2006-10-08,1,264,L,-9999.00,-9999.00
SRS6,2006-10-08,1,265,L,-9999.00,-9999.00
SRS6,2006-10-08,1,266,L,10.55,9.20
SRS6,2006-10-08,1,267,L,-9999.00,-9999.00
SRS6,2006-10-08,1,269,L,28.75,-9999.00
SRS6,2006-10-08,1,270,L,26.30,24.20
SRS6,2006-10-08,1,271,L,14.05,-9999.00
SRS6,2006-10-08,1,272,L,-9999.00,-9999.00
SRS6,2006-10-08,1,273,L,14.30,24.80
SRS6,2006-10-08,1,274,L,20.50,22.80
SRS6,2006-10-08,1,275,L,11.55,-9999.00
SRS6,2006-10-08,1,286,L,19.85,-9999.00
SRS6,2006-10-08,1,288,L,7.35,7.20
SRS6,2006-10-08,1,289,L,7.40,-9999.00
SRS6,2006-10-08,1,292,L,19.15,-9999.00
SRS6,2006-10-08,1,293,L,24.10,-9999.00
SRS6,2006-10-08,1,294,L,21.35,-9999.00
SRS6,2006-10-08,1,295,L,10.80,-9999.00
SRS6,2006-10-08,1,299,L,4.00,6.60
SRS6,2006-10-08,1,300,L,-9999.00,-9999.00
SRS6,2006-10-08,1,302,L,-9999.00,-9999.00
SRS6,2006-10-08,1,303,L,20.55,14.00
SRS6,2006-10-08,1,304,L,22.75,-9999.00
SRS6,2006-10-08,1,312,L,20.85,-9999.00
SRS6,2006-10-08,1,313,L,-9999.00,-9999.00
SRS6,2006-10-08,1,314,L,16.60,-9999.00
SRS6,2006-10-08,1,321,L,-9999.00,-9999.00
SRS6,2006-10-08,1,325,L,-9999.00,-9999.00
SRS6,2006-10-08,1,326,L,13.90,-9999.00
SRS6,2006-10-08,1,327,L,14.90,-9999.00
SRS6,2006-10-08,1,328,L,13.65,12.00
SRS6,2006-10-08,1,330,L,-9999.00,-9999.00
SRS6,2006-10-08,1,333,L,20.70,-9999.00
SRS6,2006-10-08,1,334,L,14.65,16.00
SRS6,2006-10-08,1,335,L,16.70,15.50
