Site_ID,Date,Plot_ID ,Basket_ID,Ag_leaves,Rm_leaves,Lr_leaves,Ce_leaves,Rm_stipules,Ag_flower,Rm_flower,Lr_flower,Ce_flower,Ag_propagules,Rm_propagules,Lr_propagules,Ce_propagules,Wood,Miscellaneous,Rm_fruit_embryo,Total_weight
SRS5,2001-06-26,1,3,0.00,15.67,19.70,0.00,0.60,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,1.87,0.00,38.54
SRS5,2001-06-26,2,4,0.25,23.78,0.00,0.00,1.29,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.08,0.06,0.00,32.47
SRS5,2001-06-26,1,5,0.00,18.36,10.34,0.00,0.45,0.03,0.00,0.00,0.00,0.00,2.81,0.00,0.00,0.17,1.92,0.00,34.08
SRS5,2001-06-26,2,6,0.00,21.09,7.00,0.00,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.00,30.14
SRS5,2001-06-26,1,7,0.00,21.88,0.56,0.00,1.07,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.56
SRS5,2001-06-26,2,8,0.00,18.51,0.00,0.00,1.36,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,29.00
SRS5,2001-06-26,1,9,0.00,16.54,0.00,0.00,1.25,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.83
SRS5,2001-06-26,2,10,0.00,32.20,0.03,0.00,1.49,0.00,0.00,0.00,0.00,0.00,1.03,0.00,0.00,0.28,0.00,0.00,35.03
SRS6,2001-06-26,1,1,3.48,4.41,28.07,0.00,0.00,2.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,1.32,0.00,40.22
SRS6,2001-06-26,2,2,2.80,1.76,41.98,0.00,0.94,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.86,0.00,49.85
SRS6,2001-06-26,1,3,5.13,4.53,35.06,0.00,0.21,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.27,1.43,0.00,48.53
SRS6,2001-06-26,2,4,1.58,11.41,20.37,0.00,1.86,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,1.26,0.00,37.66
SRS6,2001-06-26,2,5,1.06,9.61,51.09,0.00,0.69,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.19,1.27,0.00,87.12
SRS6,2001-06-26,2,6,1.88,1.58,62.86,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,1.48,0.00,69.03
SRS6,2001-06-26,1,7,4.32,21.33,32.10,0.00,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.56,0.00,0.00,60.35
SRS6,2001-06-26,2,8,1.42,3.71,43.46,0.00,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,2.68,0.00,51.80
SRS6,2001-06-26,1,9,5.63,8.76,41.79,0.00,0.97,1.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.56,2.36,0.00,62.00
SRS6,2001-06-26,1,10,2.47,11.41,45.97,0.00,0.96,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,1.45,0.00,62.76
TS/Ph8,2001-06-27,1,1,0.00,0.62,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,1.05
TS/Ph8,2001-06-27,1,2,0.00,1.71,0.00,4.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.21,0.00,6.12
TS/Ph8,2001-06-27,1,3,0.00,1.72,0.00,0.36,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,2.50
TS/Ph8,2001-06-27,1,4,0.00,0.48,0.00,10.42,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,11.21
TS/Ph8,2001-06-27,1,5,0.00,0.51,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55
TS/Ph8,2001-06-27,1,6,0.00,14.53,0.00,0.14,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.90
TS/Ph8,2001-06-27,1,7,0.00,4.48,0.33,1.43,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.32
TS/Ph8,2001-06-27,1,8,0.00,9.14,0.00,0.20,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,9.94
TS/Ph8,2001-06-27,1,9,0.00,8.64,0.00,0.38,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,9.30
TS/Ph8,2001-06-27,1,10,0.00,18.06,0.00,0.00,2.39,0.00,0.00,0.00,0.00,0.00,1.89,0.00,0.00,0.00,0.00,0.00,22.34
SRS4,2001-07-25,1,1,0.00,16.85,10.48,0.99,1.12,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,2.85,2.15,0.00,34.49
SRS4,2001-07-25,2,2,0.00,29.22,0.58,0.74,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.55,0.00,33.22
SRS4,2001-07-25,1,3,0.00,9.46,2.42,3.63,0.95,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.14,0.00,1.02,0.00,17.69
SRS4,2001-07-25,2,4,0.00,23.61,0.08,0.74,0.67,0.00,0.08,0.00,0.06,0.00,0.00,0.00,0.00,7.13,5.79,0.00,38.16
SRS4,2001-07-25,1,5,0.00,13.61,0.00,1.94,2.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.20,0.00,18.29
SRS4,2001-07-25,2,6,0.00,4.91,1.19,4.84,0.93,0.00,0.00,0.00,1.20,0.00,0.00,0.00,0.00,3.95,6.33,0.00,23.35
SRS4,2001-07-25,1,7,0.00,26.69,3.35,1.80,2.06,0.00,0.24,0.00,0.02,0.00,0.00,0.00,0.00,0.80,1.86,0.00,36.82
SRS4,2001-07-25,2,8,0.00,21.79,7.57,1.78,2.39,0.00,0.02,0.00,0.04,0.00,0.00,0.00,0.00,0.00,1.23,0.00,34.82
SRS4,2001-07-25,1,9,0.00,19.81,4.65,0.57,2.61,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,1.46,0.87,0.00,30.00
SRS4,2001-07-25,2,10,0.00,7.76,0.44,3.18,0.34,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.25,1.54,0.00,13.67
SRS5,2001-07-25,1,1,0.00,29.82,0.00,0.00,1.35,0.00,0.00,0.00,0.00,0.00,1.15,0.03,0.00,0.00,0.16,0.00,32.51
SRS5,2001-07-25,2,2,8.53,43.14,0.61,0.00,3.01,0.00,0.13,0.00,0.00,0.00,0.00,0.14,0.00,0.40,14.27,0.00,70.23
SRS5,2001-07-25,1,3,0.00,20.46,12.68,0.00,0.82,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,4.94,3.69,0.00,42.76
SRS5,2001-07-25,2,4,0.00,33.97,0.46,0.00,1.85,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.11,0.00,37.14
SRS5,2001-07-25,1,5,0.00,19.91,16.95,0.00,1.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.10,1.61,0.00,40.75
SRS5,2001-07-25,2,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SRS5,2001-07-25,1,7,0.00,17.42,0.10,0.00,1.48,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,14.23,0.36,0.00,33.70
SRS5,2001-07-25,2,8,0.00,20.60,0.00,0.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,1.83,0.00,23.63
SRS5,2001-07-25,1,9,0.00,17.21,0.00,0.00,0.90,0.00,0.06,0.00,0.00,0.00,4.25,0.00,0.00,0.00,0.28,0.00,22.70
SRS5,2001-07-25,2,10,0.00,32.02,0.00,0.00,2.07,0.00,0.00,0.00,0.00,0.00,1.04,0.00,0.00,12.87,0.19,0.00,48.19
SRS6,2001-07-25,1,1,5.71,2.81,12.60,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,3.80,0.00,25.10
SRS6,2001-07-25,2,2,2.81,8.84,13.70,0.00,1.03,0.00,0.00,0.01,0.00,0.00,0.00,0.05,0.00,0.04,1.97,0.00,28.45
SRS6,2001-07-25,1,3,4.01,3.52,11.44,0.00,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.02,2.16,0.00,21.81
SRS6,2001-07-25,2,4,2.09,9.91,8.17,0.00,1.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,1.20,0.00,23.03
SRS6,2001-07-25,2,5,0.48,8.97,20.83,0.00,2.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,2.78,0.00,35.35
SRS6,2001-07-25,2,6,1.05,0.88,20.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.34,3.27,0.00,40.32
SRS6,2001-07-25,1,7,5.29,15.58,11.27,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.25,1.63,0.00,34.93
SRS6,2001-07-25,2,8,0.00,2.47,16.58,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,3.18,0.00,22.85
SRS6,2001-07-25,1,9,3.25,9.80,14.16,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,1.21,2.56,0.00,31.80
SRS6,2001-07-25,1,10,0.51,6.21,10.69,0.00,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.04,1.97,0.00,20.79
TS/Ph8,2001-07-20,1,1,0.00,1.18,0.00,0.78,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.01
TS/Ph8,2001-07-20,1,2,0.00,0.76,0.00,4.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,5.85
TS/Ph8,2001-07-20,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TS/Ph8,2001-07-20,1,4,0.00,0.54,0.00,4.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,5.50
TS/Ph8,2001-07-20,1,5,0.00,1.14,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30
TS/Ph8,2001-07-20,1,6,0.00,3.11,0.14,0.12,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.11,0.00,3.58
TS/Ph8,2001-07-20,1,7,0.00,2.99,1.80,0.22,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.13,0.00,5.48
TS/Ph8,2001-07-20,1,8,0.00,5.63,0.00,0.14,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.84
TS/Ph8,2001-07-20,1,9,0.00,4.46,0.00,0.05,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.71
TS/Ph8,2001-07-20,1,10,0.00,8.34,0.00,0.09,1.38,0.00,0.00,0.00,0.00,0.00,1.47,0.03,0.00,0.00,0.14,0.00,11.45
TS/Ph8,2001-08-23,1,1,0.00,0.00,0.00,2.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.08
TS/Ph8,2001-08-23,1,2,0.00,0.50,0.00,8.26,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.00,8.97
TS/Ph8,2001-08-23,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TS/Ph8,2001-08-23,1,4,0.00,0.65,0.41,8.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,9.45
TS/Ph8,2001-08-23,1,5,0.00,2.43,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.51
TS/Ph8,2001-08-23,1,6,0.00,6.16,5.37,0.00,1.33,0.00,0.00,0.00,0.00,0.00,3.10,0.00,0.00,0.00,0.00,0.00,15.96
TS/Ph8,2001-08-23,1,7,0.00,3.71,15.29,0.47,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.56,0.00,21.08
TS/Ph8,2001-08-23,1,8,0.00,5.53,0.00,0.06,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,6.36
TS/Ph8,2001-08-23,1,9,0.00,8.58,2.71,0.00,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.26,0.00,14.78
TS/Ph8,2001-08-23,1,10,0.00,20.08,0.00,0.00,0.90,0.00,0.15,0.00,0.00,0.00,1.14,0.00,0.00,0.26,0.20,0.00,22.73
SRS4,2001-09-10,1,1,0.00,19.86,18.24,0.64,1.71,0.00,0.27,0.00,0.00,0.00,3.27,0.00,0.00,7.33,3.42,0.00,54.74
SRS4,2001-09-10,2,2,0.00,37.59,0.00,0.37,3.84,0.00,0.04,0.00,0.00,0.00,0.00,0.07,0.00,0.48,1.90,0.00,44.29
SRS4,2001-09-10,1,3,0.00,8.65,5.79,3.21,1.04,0.00,0.26,0.00,0.20,0.00,0.00,0.00,0.00,0.00,1.99,0.00,21.14
SRS4,2001-09-10,2,4,0.00,14.98,0.00,0.57,1.78,0.00,0.08,0.00,0.02,0.00,3.51,0.00,0.00,0.00,3.58,0.00,24.52
SRS4,2001-09-10,1,5,0.00,21.94,0.00,2.23,2.07,0.00,0.46,0.00,0.00,0.00,2.75,0.04,0.00,0.12,2.66,0.00,32.27
SRS4,2001-09-10,2,6,0.00,9.76,0.00,5.40,1.01,0.00,0.07,0.00,0.32,0.00,0.00,0.00,0.00,0.12,4.59,0.00,21.27
SRS4,2001-09-10,1,7,0.00,26.18,0.61,1.22,2.39,0.00,2.22,0.00,0.10,0.00,0.00,0.59,0.00,1.69,1.57,0.00,36.57
SRS4,2001-09-10,2,8,0.00,21.83,6.98,0.00,2.63,0.00,0.00,0.00,0.00,0.00,5.68,0.00,0.00,0.00,2.10,0.00,39.22
SRS4,2001-09-10,1,9,0.00,31.36,1.42,1.46,3.33,0.00,0.36,0.00,0.01,0.00,8.69,0.36,0.00,0.37,1.45,0.00,48.81
SRS4,2001-09-10,2,10,0.00,7.46,4.16,0.83,1.17,0.00,0.06,0.00,0.21,0.00,0.00,0.00,0.00,1.02,6.22,0.00,21.13
SRS5,2001-09-10,1,1,0.00,21.97,0.00,0.00,2.93,0.00,0.80,0.00,0.00,0.00,0.00,0.13,0.00,0.47,0.50,0.00,26.80
SRS5,2001-09-10,2,2,4.80,37.35,0.80,0.00,3.94,0.00,2.38,0.00,0.00,0.00,9.19,0.23,0.00,0.00,2.98,0.00,61.67
SRS5,2001-09-10,1,3,0.16,24.88,12.76,0.00,2.23,0.00,0.38,0.00,0.00,0.00,1.28,2.22,0.00,2.64,3.63,0.00,50.18
SRS5,2001-09-10,2,4,0.19,26.03,0.00,0.00,4.03,0.00,1.42,0.00,0.00,0.00,0.00,0.18,0.00,0.00,1.71,0.00,33.56
SRS5,2001-09-10,1,5,0.00,15.23,20.61,0.00,1.80,0.00,0.08,0.00,0.00,0.00,0.00,0.72,0.00,1.32,4.25,0.00,44.01
SRS5,2001-09-10,2,6,0.00,28.25,5.50,0.00,3.31,0.00,0.30,0.00,0.00,0.00,9.39,1.09,0.00,0.19,1.52,0.00,49.55
SRS5,2001-09-10,1,7,0.00,26.01,0.10,0.00,3.34,0.00,0.62,0.00,0.00,0.00,10.63,0.13,0.00,0.00,1.08,0.00,41.91
SRS5,2001-09-10,2,8,0.00,23.27,0.00,0.00,2.33,0.00,0.55,0.00,0.00,0.00,0.00,0.17,0.00,35.02,3.00,0.00,64.34
SRS5,2001-09-10,1,9,0.00,24.26,0.24,0.00,1.96,0.00,1.04,0.00,0.00,0.00,0.00,0.05,0.00,1.48,1.11,0.00,30.14
SRS5,2001-09-10,2,10,0.00,22.58,0.00,0.00,3.69,0.00,0.70,0.00,0.00,0.00,15.78,0.08,0.00,0.00,1.27,0.00,44.10
SRS6,2001-09-10,1,1,9.46,2.59,18.02,0.00,0.16,0.00,0.00,0.00,0.00,2.24,0.00,9.17,0.00,0.00,4.59,0.00,46.23
SRS6,2001-09-10,2,2,8.93,8.73,14.75,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,4.38,3.97,0.00,42.52
SRS6,2001-09-10,1,3,10.90,3.33,13.56,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,2.85,0.00,0.22,2.71,0.00,34.20
SRS6,2001-09-10,2,4,7.40,17.18,10.48,0.00,2.99,0.00,0.33,0.00,0.00,0.17,0.00,0.33,0.00,0.42,3.03,0.00,42.33
SRS6,2001-09-10,2,5,3.15,15.46,22.84,0.00,3.02,0.00,0.00,0.00,0.00,0.00,0.00,4.84,0.00,0.05,4.61,0.00,53.97
SRS6,2001-09-10,2,6,3.62,0.10,43.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.51,0.00,2.25,3.75,0.00,56.91
SRS6,2001-09-10,1,7,15.88,20.99,13.96,0.00,1.55,0.00,0.81,0.00,0.00,0.00,0.00,0.77,0.00,0.36,6.89,0.00,61.21
SRS6,2001-09-10,2,8,0.91,3.89,32.05,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,5.91,0.00,0.36,3.98,0.00,47.33
SRS6,2001-09-10,1,9,14.18,12.54,20.24,0.00,2.75,0.00,0.00,0.00,0.00,0.87,0.00,1.04,0.00,0.05,3.29,0.00,54.96
SRS6,2001-09-10,1,10,1.02,16.63,28.95,0.00,2.31,0.00,0.05,0.00,0.00,0.00,0.00,6.02,0.00,0.55,3.52,0.00,59.05
TS/Ph8,2001-09-11,1,1,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07
TS/Ph8,2001-09-11,1,2,0.00,0.00,0.00,0.71,0.16,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.27,0.00,1.17
TS/Ph8,2001-09-11,1,3,0.00,0.67,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.77
TS/Ph8,2001-09-11,1,4,0.00,1.02,0.40,0.62,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,2.44
TS/Ph8,2001-09-11,1,5,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18
TS/Ph8,2001-09-11,1,6,0.00,8.29,0.67,0.00,1.44,0.00,0.00,0.00,0.00,0.00,0.88,0.00,0.00,0.00,0.34,0.00,11.62
TS/Ph8,2001-09-11,1,7,0.00,0.74,17.99,0.35,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.00,20.69
TS/Ph8,2001-09-11,1,8,0.00,5.19,0.00,0.00,1.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,6.51
TS/Ph8,2001-09-11,1,9,0.00,3.75,1.56,0.00,0.68,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.00,6.19
TS/Ph8,2001-09-11,1,10,0.00,17.29,0.00,0.00,1.46,0.00,1.06,0.00,0.00,0.00,0.60,0.10,0.00,0.00,0.35,0.00,20.86
SRS4,2001-10-05,1,1,0.00,12.94,2.76,0.73,0.94,0.00,0.09,0.00,0.00,0.00,0.00,1.02,0.00,12.36,1.19,0.00,32.03
SRS4,2001-10-05,2,2,0.00,22.23,0.00,0.26,2.15,0.00,0.14,0.00,0.00,0.00,25.31,0.00,0.00,1.75,1.05,0.00,52.89
SRS4,2001-10-05,1,3,0.00,5.11,1.47,1.69,0.67,0.00,0.00,0.00,0.05,0.00,0.00,0.06,0.00,1.63,1.36,0.00,12.04
SRS4,2001-10-05,2,4,0.00,15.16,0.00,0.37,0.91,0.00,0.25,0.00,0.01,0.00,4.96,0.00,0.00,2.14,1.30,0.00,25.10
SRS4,2001-10-05,1,5,0.00,10.70,0.00,1.05,0.92,0.00,0.04,0.00,0.11,0.00,2.21,0.14,0.00,0.00,1.29,0.00,16.46
SRS4,2001-10-05,2,6,0.00,6.73,0.18,4.88,0.40,0.00,0.05,0.00,0.05,0.00,0.00,0.00,0.00,3.33,0.79,0.00,16.41
SRS4,2001-10-05,1,7,0.00,12.77,0.88,0.60,1.24,0.00,0.64,0.00,0.02,0.00,0.00,0.00,0.00,0.10,1.20,0.00,17.45
SRS4,2001-10-05,2,8,0.00,19.81,1.04,0.30,0.84,0.00,0.06,0.00,0.00,0.00,1.27,0.41,0.00,3.94,0.39,0.00,28.06
SRS4,2001-10-05,1,9,0.00,20.05,0.00,0.92,0.98,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,1.66,0.64,0.00,24.52
SRS4,2001-10-05,2,10,0.00,3.93,0.29,0.52,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,2.13,0.00,7.85
SRS5,2001-10-05,1,1,0.00,10.88,0.00,0.00,1.92,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,13.65
SRS5,2001-10-05,2,2,2.32,22.68,0.67,0.00,2.05,0.00,1.09,0.00,0.00,0.00,12.83,0.12,0.00,1.21,1.17,0.00,44.14
SRS5,2001-10-05,1,3,0.00,12.86,2.41,0.00,0.63,0.00,0.50,0.00,0.00,0.00,2.21,6.53,0.00,1.21,1.17,0.00,27.52
SRS5,2001-10-05,2,4,0.00,16.19,0.00,0.00,1.31,0.00,1.04,0.00,0.00,0.00,21.83,0.00,0.00,0.00,0.38,0.00,40.75
SRS5,2001-10-05,1,5,0.00,13.60,5.51,0.00,1.33,0.00,0.09,0.00,0.00,0.00,0.00,0.47,0.00,0.07,0.92,0.00,21.99
SRS5,2001-10-05,2,6,0.00,17.17,1.41,0.00,1.90,0.00,0.38,0.00,0.00,0.00,8.05,1.01,0.00,1.67,0.48,0.00,32.07
SRS5,2001-10-05,1,7,0.00,14.43,0.00,0.00,1.84,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.00,17.32
SRS5,2001-10-05,2,8,0.00,11.42,0.00,0.00,1.63,0.00,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,14.50
SRS5,2001-10-05,1,9,0.14,10.03,0.00,0.00,1.72,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.12,0.00,13.28
SRS5,2001-10-05,2,10,0.00,8.92,0.13,0.00,2.13,0.00,0.30,0.00,0.00,0.00,4.32,0.00,0.00,6.12,0.18,0.00,22.10
SRS6,2001-10-05,1,1,3.32,1.68,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.87,0.00,1.76,2.59,0.00,48.55
SRS6,2001-10-05,2,2,2.90,4.57,6.69,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,18.50,0.00,2.67,1.57,0.00,37.25
SRS6,2001-10-05,1,3,6.41,8.46,4.54,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,22.32,0.00,3.61,1.26,0.00,46.74
SRS6,2001-10-05,2,4,5.75,5.26,3.89,0.00,1.01,0.00,0.57,0.00,0.00,0.00,0.00,0.90,0.00,5.48,1.49,0.00,24.35
SRS6,2001-10-05,2,5,1.13,8.26,11.35,0.00,1.59,0.00,0.00,0.00,0.00,0.00,0.00,15.17,0.00,5.47,2.17,0.00,45.14
SRS6,2001-10-05,2,6,3.20,0.91,10.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.55,0.00,6.28,2.55,0.00,46.35
SRS6,2001-10-05,1,7,6.84,9.62,5.47,0.00,0.49,0.00,0.86,0.00,0.00,0.00,0.00,3.52,0.00,4.41,13.86,0.00,45.07
SRS6,2001-10-05,2,8,1.13,0.75,7.13,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,23.76,0.00,1.49,3.87,0.00,38.25
SRS6,2001-10-05,1,9,2.97,11.90,8.40,0.00,0.93,0.00,0.00,0.00,0.00,0.00,0.00,4.31,0.00,4.12,1.86,0.00,34.49
SRS6,2001-10-05,1,10,0.27,8.88,5.20,0.00,1.19,0.00,0.06,0.00,0.00,0.00,0.00,13.30,0.00,4.41,2.52,0.00,35.83
SRS4,2001-10-31,1,1,0.00,6.71,2.09,0.18,0.77,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,3.83,1.03,0.00,14.94
SRS4,2001-10-31,2,2,0.00,16.51,0.00,0.38,1.19,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.90,0.00,19.71
SRS4,2001-10-31,1,3,0.00,5.76,0.14,1.40,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,1.43,1.22,0.00,10.44
SRS4,2001-10-31,2,4,0.00,10.82,0.00,0.00,1.07,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.63,0.00,13.63
SRS4,2001-10-31,1,5,0.00,5.86,0.00,2.04,0.68,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.52,0.00,9.64
SRS4,2001-10-31,2,6,0.00,5.49,0.00,3.62,0.45,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,8.49,1.44,0.00,19.55
SRS4,2001-10-31,1,7,0.00,7.93,0.35,0.16,1.02,0.00,0.06,0.00,0.00,0.00,0.00,0.58,0.00,0.20,1.14,0.00,11.44
SRS4,2001-10-31,2,8,0.00,8.88,0.00,0.10,1.10,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.70,0.00,11.30
SRS4,2001-10-31,1,9,0.00,9.02,0.00,0.21,1.13,0.00,0.14,0.00,0.06,0.00,0.00,0.00,0.00,0.00,1.37,0.00,11.93
SRS4,2001-10-31,2,10,0.00,1.85,0.00,0.82,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,2.97,0.00,6.21
SRS5,2001-10-31,1,1,0.00,9.93,0.00,0.00,1.00,0.00,0.38,0.00,0.00,0.00,0.00,2.25,0.00,0.71,0.09,0.00,14.36
SRS5,2001-10-31,2,2,0.59,11.91,1.40,0.00,1.45,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.44,0.00,16.20
SRS5,2001-10-31,1,3,0.00,8.50,1.59,0.00,0.56,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,5.65,0.92,0.00,17.42
SRS5,2001-10-31,2,4,0.00,12.73,0.00,0.00,1.09,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,3.59,0.24,0.00,18.22
SRS5,2001-10-31,1,5,0.00,13.40,1.26,0.00,0.76,0.00,0.06,0.00,0.00,0.00,0.00,3.01,0.00,0.45,0.56,0.00,19.50
