"soil.burial","soil.carbon.density","emergent.biomass","scrub.shrub.biomass","forested.biomass","estuarine.methane","palustrine.methane","estuarine.methane.sgwp","palustrine.methane.sgwp"
358.562901882409,100999.949077755,600.965235963933,5885.92238184841,34213.3528863298,224.13429760313,639.086509572538,481.557642353617,1328.01342083739
416.514908217077,100989.819538728,589.983332268713,1412.39865322555,41246.4990615577,272.43837441419,188.121912627933,443.792944415916,664.738651291542
416.489596843861,101304.180593903,573.452679142813,4430.85090170108,39189.134049008,214.429037907993,497.557947888885,795.763641647406,745.870844119457
415.400078603067,100957.742493948,562.292852446875,5483.70426813109,41358.8338204956,448.293882582348,372.505299864506,776.00822117676,908.363200408285
380.990930181628,100177.89473843,576.970807931663,2696.25954130706,46088.961799599,170.219901507383,598.351039203131,774.736535454653,1083.04301247909
423.08521891193,100952.538657886,588.592499329912,4735.56541824764,43351.043307991,340.874375401133,559.533394218402,145.109163969052,1527.48163773829
373.256603036248,101191.170889631,554.344513053624,3614.77167672267,37810.0626492418,314.367407827272,598.271843228829,503.018151066335,1018.59665009982
352.784162896746,100194.461656406,562.171452203166,4717.53019006592,38754.334398747,341.085633274445,503.837422552731,521.983272439112,1140.95579948443
398.904547513711,101558.817756558,562.546460200062,5706.01155183636,44386.6738825594,436.708152117405,267.82925240927,588.284691818744,699.569414820978
390.852206625545,100694.33534715,563.825198436626,6743.4622081127,40612.7492895958,208.248414512744,730.422402485858,480.701510212422,630.642801252825
375.102195922934,101909.401399773,552.799831142325,3640.06490876055,36814.6378855902,274.103564746357,241.8540864511,305.410227440697,410.028857479841
408.871645531165,101217.774740494,567.051951671025,7253.28767282402,38387.6114153275,522.660976391683,408.504882140645,511.598411792698,646.29673871968
382.844503928798,100682.830119434,574.477205650208,4194.33244951798,38020.7912301142,301.03644527494,245.321437446917,691.891636480887,529.124108792074
433.729373523501,100810.295519856,586.652082271932,4283.10659665639,39770.7147886295,193.415395917729,396.221170894163,611.664600127743,1897.95399584858
364.41302884415,101082.746418475,573.855902941762,4396.79102559927,37068.2659037606,398.873536208738,369.740127892733,145.080698967747,708.948223884901
392.081555840766,101069.477577264,569.621255863139,2699.98554063802,40665.2796818244,367.691475768059,472.272056343236,511.31471586609,947.598954497371
373.442528615758,100723.877923204,588.671997391927,2772.40261395686,36409.5615877628,245.331537324051,316.281882642995,638.753169806376,708.564102207283
422.832708500088,101486.968734284,555.043039364045,5205.7747434731,37644.0119443071,417.735252346742,521.71592946726,401.421059562475,943.125120950051
345.308514389392,101096.616408625,600.479466396789,4186.28301205799,32528.4398448521,186.872639127672,695.408398329327,781.323120604601,691.332032537446
389.898525635698,101904.344204442,553.614848702292,3145.60220942658,40562.9491565418,286.610685610572,551.106593611924,422.406948237646,886.551509147401
372.042279084923,100792.796523055,563.788595041152,5718.03949627052,41938.5509162971,275.0562522377,664.826213198552,514.609597324145,921.390400211077
419.246144824436,100711.208504283,580.335283590317,4052.66465999327,36297.6236689758,172.110120309609,311.987297321105,579.667796226702,696.208486624756
411.997979660082,102079.098565129,561.929025314261,4078.13091460287,45027.36873452,290.653480469701,552.96170628122,799.837645722508,778.522422390664
396.545911428283,101654.541694095,568.187153196901,2997.21829688989,32562.8736223813,250.045536811674,489.9370012716,686.359835901444,664.997410875101
414.768190718445,100312.16686077,566.943597550294,3615.90760050576,39330.0468944458,323.737221309553,313.25085508545,365.488958685458,1244.07307835674
364.233745823506,101657.973349128,590.103150778876,2597.16389829117,41785.0610710509,502.659498824483,396.052093297537,767.891101231811,686.675837551203
428.000606597685,101666.606421506,586.552144957133,2498.86279129988,38211.098673449,328.589223948134,226.644607893899,679.573132579111,787.930358864909
405.90665342429,100739.674282722,602.252570007779,4798.93522085279,36981.1302782293,340.219864893502,275.118099190964,422.286054140421,420.132798540665
349.174229672543,101134.051028925,594.964170010625,4502.53410271217,32966.4414808756,352.605685417719,377.062166632608,564.611456065304,902.604067667152
349.15206185638,101172.428699843,586.379285295569,1903.1162491561,39502.2664184909,432.617816507984,547.026235835601,822.465135247412,1446.92274184158
454.637960910458,101611.362094408,580.497926697139,3434.90602660959,42462.9440712863,265.14467126094,462.287689774117,362.720679195466,446.549268352024
374.437026389731,101885.540245262,569.308638014175,3860.29494313465,43801.7383121218,298.028651078272,554.7836221459,677.291901372126,986.98409702106
385.278852925902,100302.038507016,591.755496495625,3025.45215139136,38990.4849283979,332.640148684393,619.754695665137,610.353054834788,673.642736037252
371.222967878872,100926.779505268,587.385908079696,2896.94122238994,36682.2562111982,191.975625905184,372.997551508118,217.756699903969,429.166668263653
391.083056375412,101203.605712776,598.587680585287,3414.05960472219,39134.5138334176,429.382051280422,554.573101712359,235.41329030315,715.527651956996
356.332352285875,101564.808033471,576.220731591271,6355.12892150272,42321.7582577111,245.047510392554,480.730488933915,707.31066839306,988.404479707763
406.070827962403,101315.507398669,596.223739965732,7578.30843164918,39904.0693073853,301.021887593122,262.063605963441,365.866445462658,1006.28834938366
401.572552960061,101627.054706034,577.063151914138,2391.81329569052,38887.3623317854,291.69204256458,557.901456196981,781.005595620202,905.344096384892
379.053779690469,101304.5380515,574.552292110883,2061.91643758845,36611.4781210208,374.091339661646,304.27038858926,183.17436570207,1165.4561360851
389.342887844645,101544.266157134,604.829242063018,4227.19109112999,39159.1706884371,234.400692166178,284.103480415313,348.472843454474,760.133401244024
403.511861039326,101682.752398727,575.531477855436,3349.42916434245,39737.9416627384,191.849681257369,457.617819918187,632.702156709509,676.38823312638
418.656322986901,100773.646485192,579.731490223399,3158.04264530719,36751.7671662673,227.60740275782,277.489171613186,232.564397777343,993.660514848675
365.148515811052,101071.480423326,567.358181400455,2340.88872178844,36750.1013607846,255.093990737302,606.657525840835,459.882344284585,2144.35027507343
380.908446607956,101365.59066127,553.78077570891,2443.91882956217,43367.5317787779,306.683290646894,281.817745407724,669.466728211606,420.904625098514
403.220094595208,101295.259631651,574.62598784249,3738.75911363891,35880.5594040237,360.424466674246,769.877838378335,370.172275840979,583.937226175902
466.377912738586,99979.7798041121,576.173223327992,3039.94914657407,39999.1486404774,217.775664965486,462.154717590855,620.683928231577,509.53453406631
363.632234073803,101980.812945086,574.381809921039,2557.21619058263,36903.1368655733,465.590339052602,496.874729033072,494.756885819894,569.620521107779
349.845714595874,100466.244946289,564.501332565201,3913.20723205463,42285.7116143947,275.91374112274,447.379702248518,360.553626214451,859.363843779395
389.69330483994,101419.042012066,582.267592962463,2735.39402564591,41387.5223680577,637.283539406005,746.790856418596,423.774508062472,731.08379424191
405.894485978039,101975.894602765,591.19652595392,6812.49959614855,39789.0652853905,252.404240214579,242.264166956191,817.748377459641,609.275242571296
437.546915016427,101089.819196028,566.125856859969,5524.30604079618,35619.0545388961,352.051317479176,336.200378878651,400.368786520565,815.721726937659
403.603011974943,101108.67506647,584.413446524764,5788.34529356554,36808.3880462029,264.294769831384,352.683118194517,314.99407672894,486.1798362421
408.552446362741,102226.173454798,580.529643260039,2592.16766935753,37550.1674068296,442.60962799341,265.646190621569,434.397266338653,487.87393036717
461.67363154254,101521.116665885,582.636240869245,3000.0671030707,38884.8014652217,213.451938808331,544.448559562218,512.339508160402,1093.16702086302
436.020470679369,100902.962297429,581.16535178201,5913.00083541858,31266.5886888115,247.721699179134,616.565668154094,663.580726734627,881.217754700509
386.094715470873,100298.433318222,568.446869527882,3792.38864997015,42774.9090041244,291.048868078271,566.212826144785,404.835552460387,636.232996085292
403.480485093655,100807.385026693,564.984469603974,2497.23666171916,44753.1330451137,142.899088505747,320.745852103555,404.433266790765,494.472845799008
429.88507980264,101212.322385154,592.636332676631,1782.15219330706,44005.5729318477,215.011886010483,408.775024995815,442.510891251994,726.80845725558
426.008206614061,101471.792059309,564.81434526698,4837.14425805967,40196.366064737,137.53133175109,362.117907881366,606.991273728743,787.781619386499
414.305134891422,101015.556772557,573.670174392469,3476.62158916666,40905.1965798802,367.115442048533,663.200941542453,570.62528477094,1009.94330915285
440.813977513316,101318.395842819,571.540370336193,3487.47374287771,39244.8985079088,341.348661990561,691.235330598475,572.527051525583,735.076994377037
360.156336519267,101051.199109426,536.767778009746,4178.59809737044,40527.6977191615,261.543907395904,437.488767966564,146.762597408865,517.378774244865
385.619198261472,101529.691045342,603.927424256733,4008.70944453875,39554.5193359362,234.272792546198,664.547673569004,540.901184529768,1958.87328720267
398.80448081169,101496.916601046,583.1829860339,5872.08937527949,39146.1212522348,326.522891215736,509.326920473487,589.80857047981,736.821722477816
322.626702260358,100315.256027562,588.491439101974,3760.50194851284,38142.0440259186,179.086350813715,492.998518956765,433.957234555984,919.631080303277
396.253621356173,101990.596920984,572.447612849917,3234.30085740445,35902.5399453074,400.816600479793,364.412476258984,500.591195309151,1004.56974886755
395.799120185868,101151.86213926,561.764458835704,4638.21172659708,38073.1528703128,385.970000070409,329.049158666781,554.753937944748,763.369798792854
400.695385490688,100955.120776242,585.241859828992,3014.88937653591,38518.8506704399,346.089407841215,788.825015029579,147.037554741942,1815.6818234585
388.488859613715,101318.49954985,583.409582523156,2155.9615560316,38271.0215619428,489.27173385765,463.458967382938,286.970634814609,469.732965887544
392.727526132529,101217.747735255,585.212523017481,2607.97022939497,42533.0440400138,287.995254824201,356.330678724998,45.7999014902256,976.843666838041
391.665715017579,101939.800705139,556.032963030228,4688.60366658003,41907.1371234603,192.922178540036,641.216763399993,733.141640722303,637.975539837807
387.323653094483,100533.005653357,565.239754572976,4506.0476129328,46597.0216577831,222.165943517697,426.896134905286,624.489452605886,533.746818900759
443.999748662774,101307.288139175,579.833160049116,3313.78705919014,38224.8293388691,265.661066839287,527.00218767756,207.86787924095,870.580827266303
379.975427925181,101283.975529411,588.961250666007,3491.47079712045,43643.9598025998,244.87110065088,882.473507298105,568.389693310967,942.294411463172
410.747306796145,100651.840258651,594.656666687002,4872.5084756145,36870.2488377798,367.846806109143,412.150405217061,239.914860415794,883.422606395182
345.818591229798,101966.286290574,578.241046122047,4207.16602876661,33946.0558966919,388.27447470187,330.851724065792,331.801765936452,996.203964596218
431.941556918593,101529.816045931,579.825491534942,5805.36694473115,39049.9269312795,33.4419629649748,422.033755995372,283.609827781926,655.492069713233
372.838512484476,101247.680569475,574.2160336495,3282.94881507576,36394.2958651716,219.327893844491,364.990391472891,775.324426739717,1042.12010542311
358.966359239272,101298.321490427,599.305464647464,3953.1952896607,42867.0535912323,324.148340333534,273.812679286823,966.781966945258,847.239336425836
378.354178436287,101139.221879718,572.480300038087,3922.86196456452,40241.9670770174,143.592465040855,238.000965527208,390.928087860239,479.493551550417
402.75372951428,101172.55629227,568.746726021498,3519.75208740687,35002.1581760909,260.316050491245,265.821857577315,402.95439258847,1879.24431783012
382.704939548587,101082.178913674,581.42438794733,4601.9101994045,31994.5577053355,167.110908422534,594.274345164258,593.549059432208,335.092106111907
494.178437732658,101197.993027645,576.904841701071,10382.311757512,38527.1863651769,307.64942212762,447.020209336219,570.924680191807,632.068398769406
420.40958182703,101767.834949671,586.868252567712,3684.21504254145,41184.9587087405,79.5658582978943,361.264321514903,664.463936148317,844.218763104552
362.054557513513,101411.999018911,594.345876070894,3557.94250031006,41416.0028149789,315.932043014869,282.056203715117,304.645222349514,469.419863616757
379.878737209594,101133.180450346,563.445737591135,4868.76547823523,36955.4686347584,331.046238579635,492.107020104783,621.901961640818,790.081544447844
408.410192485034,101307.187557564,556.605928423648,2221.52160358466,39873.6773224537,298.939878170337,187.671916733571,183.033862005634,725.723724748464
421.241192393649,101205.879052042,575.940010071237,3942.39928792099,36660.6855704566,330.610703637323,498.424079398583,629.706119761773,507.10503970868
352.57325800589,102012.298154276,541.593486174397,4187.67749360023,32983.7443111267,329.138474641691,820.321739881211,529.964202555205,1616.6509666975
418.351664888058,101657.582626679,586.99866069004,3053.2704445813,39997.677514013,333.374863736676,403.945729509727,254.144448526422,574.11550784916
425.974019757587,101522.036358603,588.429229152825,4696.55391302182,35999.4957082059,203.206675096702,704.510850240387,811.491765915927,710.233890110399
396.17943676212,101214.609477994,562.051059755236,3371.4239166372,35163.7601444568,323.488151488701,534.033953502747,742.454917538041,846.14564704667
363.012398464549,101196.94704465,559.806028358373,5526.68916787087,40021.4111871919,269.208007079355,293.543471717206,831.932163793934,685.381519283982
437.04858231927,100900.035250817,567.434654483174,4509.91559381228,35328.0481696873,429.565383908794,451.923538803802,519.412046825603,564.920358870033
444.978668148699,100628.362227029,589.662333428681,3063.09164576579,45910.7911713365,422.416031268361,230.921784261758,619.182203606191,1303.63741642817
394.758946221388,101128.563203541,587.079832762819,4524.59020942121,39825.3518029092,345.518573676274,593.36850151524,523.375796524363,394.367558471064
371.245145334043,101199.985915113,582.081541508353,4352.69320318432,29794.648255729,137.49128123374,397.059661230311,477.113716605153,678.958788510549
408.243635502227,101215.978755588,586.727726055486,2465.34484518227,41721.7619102258,474.36813978599,406.498056968509,406.632355478072,316.692843200344
417.457439889844,101938.472799306,575.62282291332,3639.26056015423,43654.8189408432,266.705386067843,283.270824655653,307.598252392496,606.773829631233
372.392564012172,101451.088109678,603.446138682096,3204.23950923277,38203.4526854225,237.669265219379,407.6124053631,692.275139732361,1029.10725274386
396.239200370902,100649.598436051,587.460111503691,3361.61919548189,35342.9701369325,425.73322711845,429.624854021257,633.57479321351,868.740478706201
435.582773819709,101293.328173756,583.832127805287,5473.44384579197,38606.4469802246,269.775730154455,335.608808245576,673.005773634145,1129.25846310945
430.642992149232,101099.311418915,572.946310542128,5635.54496561583,47293.7061659814,315.679467447735,396.082326457515,758.212284059681,648.975254374776
383.389915614998,101042.324701527,584.350580577737,4017.06351454624,38273.0859396334,260.131326430955,361.193376054487,386.695002556939,1309.12414784955
390.27282793058,101728.930241672,563.78764127199,2954.15102713653,40948.78454079,291.176533829966,651.507394103475,328.312475926748,1062.40443724582
365.269998497497,100952.71369227,573.002266510429,2983.32646590905,37295.5576794392,332.639319350793,383.69884414704,633.006014737061,966.950936605742
384.104254855672,102450.615313396,581.117823292592,4346.18730543493,48913.0399055744,492.828915933842,625.015001382218,713.941570293802,587.796145935606
396.782138653351,101098.083323819,597.816639520678,4439.81656724988,33596.8200370155,401.298309164237,538.438427289674,101.581391699741,641.12993664756
363.281737467355,101764.726586508,591.954647221393,6393.38407856387,31798.3145889095,235.820506836588,492.845482208761,695.818527197779,593.749765576233
384.392858591063,101306.039307755,572.32330711468,3668.83620257532,38900.949702071,384.510048133494,689.580352409642,370.099932163895,1003.42776911282
331.037766711925,100804.61206451,573.597626683353,4946.64035048708,43796.7642161582,305.732741166158,631.149303912763,507.816982723745,2037.79723821674
425.286156987946,100861.015581349,566.694591989426,2585.8191582308,37514.9092821393,257.931503889507,313.592375430338,440.243412684028,399.427082346152
446.648743545233,101185.823515104,573.323394049745,2390.32599191948,34842.9747837597,496.916802882753,272.308445329691,364.451191148907,1097.02800687123
390.290845845018,101101.660118076,561.809382177512,1806.51201218672,34000.5372788109,293.245835172313,423.078076737671,406.604620779144,389.375603721426
387.6545952822,100272.514096963,587.328330557381,4715.37148895387,35026.2935257055,273.607108461481,637.216200323324,316.99623006643,928.29590865783
443.702586168846,100811.61950943,574.526737634355,4841.72934365431,39223.3304518433,316.558724656805,457.543773279688,369.310775133879,641.18277554251
362.027657219699,101609.032322449,564.081638067766,2815.73093267165,35299.9364297014,317.519212388152,269.760442684561,591.589401162959,1590.82235114779
384.579775164156,100414.90985098,570.748727832326,7434.13891530484,35069.9411088437,231.69925927171,500.217640789459,725.06694131405,960.737038008008
347.536830618233,101669.196481235,576.895941159703,2777.57665588246,41938.781271307,167.20248254812,260.32761104825,647.554532920276,666.668623574318
369.919662633769,101710.610426917,581.460788796672,2273.23038823243,39615.6056046819,346.98226872342,304.854101638763,888.947484154112,571.737900494735
415.812165323296,100976.253447256,584.248821992721,2367.38161205257,38276.3284194544,243.951354372129,363.813334657032,784.598991561312,376.971107689813
411.610135254253,101889.716196304,585.503836884701,4581.8219632767,32948.7580144905,355.215975136338,442.271302132819,287.804162111955,600.109010304688
411.65438219034,100904.51325264,567.693793337994,4258.56938001793,44681.356611403,304.565336513461,428.794150362779,320.765798391819,1124.98243087555
397.144640648665,101705.128734839,566.579048494579,3144.0860846727,40844.9905116372,338.089613794995,481.72903865912,356.873755879927,992.644325982297
417.628710374961,101789.324450242,589.228811340802,4785.81869422431,34513.6710925502,248.503008130554,650.644091505859,430.180728642674,700.573632749767
403.124618521268,101091.79131839,570.9492480951,2131.12862218519,37236.2957438999,211.979484319678,972.985112404089,194.444987380097,1235.31661056511
417.314266957174,100275.553008789,572.057792925997,1886.1673226868,40743.0336910648,187.392520935504,703.948723975723,598.287300105294,677.250130776152
432.24967217535,101671.781943748,564.708561290663,3760.92017041467,42042.3276327878,322.794752996633,526.498691422387,647.323232530222,736.745315054229
371.152313324504,101387.006141096,580.545757504889,2664.99290883097,36238.2634150966,172.154700291234,364.861918671495,760.571610799198,536.140916003753
410.240318818305,102233.452082248,588.189670278874,7108.24817690951,39847.4404513775,434.266333077096,483.977171963566,617.684180446731,901.246773964108
383.421254040552,101942.757510104,581.217357082245,4160.55939079046,39925.8592606608,388.72117378408,268.244232040127,377.449260014058,348.35137761963
389.385833956097,100967.399466087,576.61099026372,2804.26437953214,36595.5474315184,155.586477348277,524.472203203616,576.889998921601,1624.26638472901
425.24096092703,102539.754429935,581.615755797743,6832.24368433939,34668.596955894,133.369959409422,344.795957584241,791.40723228143,1378.18866663715
398.847288009964,101215.473427004,581.338418760159,1768.87590147685,42032.1701209977,282.625703288019,712.129348644324,-105.287375429533,1332.72023620359
377.740872848757,101199.183490297,589.757011244751,5381.04715546625,43709.3264721368,187.351850162859,800.302597610766,587.838592780183,643.253895099449
377.927972921329,100339.772769473,557.234725614074,5595.93697898633,41188.0304901796,230.0143502408,375.907744708299,311.514523375402,712.469657988629
397.543874562924,100770.079969141,586.756705862614,4548.61440517817,36289.4746681699,266.525752462841,321.672969882873,334.889509265803,802.786415735057
366.588598884424,101201.506159448,580.491220872456,3518.70975647482,38053.4766821493,191.50861512557,305.486994901907,326.32728431321,840.244778744826
379.313604739639,100915.590789475,576.845778567,4221.92063008978,38023.5858416669,358.932668181231,305.83722128799,492.475293460997,606.946563169639
403.990853633891,102051.125986002,573.388445568671,3990.85447589323,38689.3181322979,372.407369199745,413.898155012477,227.681903808743,374.008853834269
356.19354421782,101144.617557582,561.402709510289,3568.67680971636,37569.7609437371,291.513134540665,504.406059742831,513.301228914564,329.030500185776
377.542443004129,101055.642824451,585.189047511254,3099.69517331256,45515.8434328586,369.57730820401,418.382567137041,392.622591140124,751.189999059077
368.310448876691,100459.938217796,583.195514870232,6467.99500269343,38198.8351808369,9.72173769614205,267.050582216015,215.405688730908,780.586050510079
374.687591539262,101157.019370212,573.349131297007,4997.53953651173,41136.9855415518,520.941593233004,448.034335988933,797.264186709887,1121.55865890438
372.030940248628,101779.209704363,575.115281801724,3689.96346601831,33372.6052494614,253.203128963795,810.147670498823,507.137860044412,1129.42524346181
387.645223476349,100927.21949909,598.875640407702,4418.07644129366,41490.5794612188,388.907272502834,363.891620712598,445.105814021777,552.414021887057
400.883515164714,102030.073148119,589.80106848035,3182.52612603915,40366.7570214682,424.516956871679,368.73732215109,454.870614219707,1065.49688158368
378.912271953163,101927.991569855,584.300115600656,3497.39918893024,35219.8616604303,352.358054179857,605.977425339995,171.416264056154,964.231637568452
408.145854795017,101669.686763363,563.114984335273,3758.92760385267,43476.2888068367,345.945514753034,583.197211446742,455.399431600761,672.586140244839
355.992433843473,101866.411324004,584.474714402424,4612.07647493327,33832.8573063069,185.67409553302,371.333584135413,490.190132959209,906.398769477256
431.528298328925,101143.132001641,567.047173949279,3313.49131260645,34793.4229672459,252.072911997419,276.883035951229,625.501621698055,762.679455569379
427.727251942911,101399.843492413,564.036862275836,3309.0474328095,37260.1860407649,339.751649364471,928.799037364192,305.481827177678,960.528676049936
354.341811649389,100427.591864897,576.25183531067,3386.14406936438,36588.6627692203,-14.8673202665152,547.772641670954,752.437078502982,505.043019175223
368.514044015635,100574.784486712,549.57311556872,3805.74610218978,34767.6307732197,90.7778071293096,671.929072485023,803.731855287479,1290.91440747203
383.816632491922,101725.920510847,577.069749668881,3784.36142292993,38824.8100115953,201.095276441523,621.923320492628,310.183711242143,1288.17093375434
383.857122975342,100879.702551994,583.814054348712,4880.68776329618,41746.9574902959,369.953007774402,180.818515578155,400.601451159452,494.016186368837
404.991511038427,101291.650363502,595.058000359004,1778.43124747392,38846.1680433768,114.058616356429,511.681498651713,244.242800363191,426.645377952434
387.072926161195,100884.66830857,599.857976678854,4636.72817544949,43693.804439685,545.570819234613,369.472157056612,684.751389617025,1271.17897491472
317.53671880213,100293.627425993,562.093041222794,5517.93492243794,38549.5532844972,350.449934998409,352.863284875687,640.550389080213,393.524361566898
394.61655526038,101472.910907322,575.812563542033,3406.35792877022,40692.4104734185,304.941712074049,404.620530496384,868.590539282698,369.185721241932
439.743121656586,101291.07906156,575.23675905515,9035.49896093143,45609.8296691487,178.359880989618,444.769845286514,397.848452200783,1253.49622610301
368.003748906208,100393.221556335,566.375099603503,2918.07854888195,43766.0619224971,399.114532645475,1373.63754386474,237.328551285497,776.252196294368
392.971570236892,101611.044321284,600.474205959969,10350.0789321765,38835.2384362559,226.149285264368,969.728743726381,472.070974911855,913.660791843268
385.827799486545,100453.138190646,571.365476558842,5467.62249725171,36819.4039036557,145.907377515215,284.176572541521,533.159166523011,1300.14924359219
372.402085094271,100780.276359317,587.349655178627,3132.96528610786,37248.0058326876,408.748545063798,407.220399380534,165.602770016947,751.615197569149
409.935518855764,100538.729520712,581.885271992338,1787.24276755486,40596.7474031445,265.690704629477,425.085941686065,438.953933635518,914.793209322769
419.225039110402,100707.591659776,567.9887197133,4042.72854428546,35059.0757158656,216.818287773945,754.813227520522,559.010756596219,909.604041959817
