"CM000_010","CM010_020","CM020_030","CM030_040","CM040_050","CM050_060","CM060_070","CM070_080","CM080_090","CM090_100","CM100_110","CM110_120","CM120_130","CM130_140","CM140_150","CM150_160","CM160_170","CM170_180","CM180_190","CM190_200"
10083.0890587286,9988.16762831423,9967.93127211296,10068.310196441,9881.61025470283,10210.2449086673,9479.37038814066,9644.40841488175,9267.76960383796,9495.15425666656,10792.3399428535,10651.2421549967,10983.4751419002,10384.3056783212,10807.6678626982,11630.960459163,11525.6331314351,11418.998334038,10926.4166679786,10659.4848615895
9833.82187137825,9712.20548703602,9657.70014034718,9824.60083485039,9634.72928128771,10029.7926693891,9232.19911262877,9433.41707329997,9137.49228456821,9334.78093576321,10137.1327018316,10643.7539542608,10414.0776785793,10563.9386189597,10496.7107275579,12075.2470185134,12078.0129104112,11558.8373603793,10691.6737998885,10921.1345295542
10227.0950510051,10115.0686357714,9939.89220392358,9932.19699095827,9616.66499075736,10164.7263411675,9529.15397945534,9677.77540289415,9706.37173113958,9931.55365926019,10721.7347515411,10898.78176925,10899.1915653649,10410.0065787067,10473.7989608151,11652.9734592854,11324.2871810431,10958.7755957922,10126.3082482612,10224.9565667564
10387.8248455331,10239.6911605926,10311.5936198525,10107.8528378253,9706.30472100687,9864.53990709416,9143.05684331733,9268.53286869179,9151.71485785703,9450.28446285369,10379.9897732982,10452.9108406156,10573.3668559023,10342.9390589246,10486.8106975227,11384.5255586321,11380.4800080725,11076.5009103242,10294.9455398443,10302.219818628
10260.8125472957,9926.95410003912,10017.5103422426,9990.46705052001,9485.6567671364,9585.33044086061,8651.0071957104,8957.69644612358,8950.01156513968,9214.85608380767,9721.77561402308,9607.98597865553,10028.2112909674,9561.85060454504,9825.19551008067,10417.8616351203,10858.7501015889,10493.2266042213,9761.40405873666,9164.50113953348
10100.0017425945,9960.7537724035,10095.8115166816,10028.5407336557,9773.53962899872,10300.3652849418,9533.75005247534,9708.16312730877,9523.88243448064,9780.95859357677,11054.9751659023,11025.1201291061,11157.072561093,10878.2364807394,10942.9489468035,11538.8830058346,11474.8364502481,11058.0948766862,10278.2422913831,10097.1366845918
10303.4475816533,10060.646168691,9996.68311030767,10117.8582359482,9649.77092542339,10129.6783280739,9242.25826031123,9389.09767202905,9548.39906212794,9853.3724431201,10439.9951771567,10459.5827222891,10515.422697133,10283.8043688989,10409.5179483566,10424.863978803,10194.8911543389,10143.7908227367,9808.76392951586,9817.7884789553
10195.457343,9968.82052096058,10093.3884356128,10309.7276480052,9775.67814730116,10091.3578513112,9353.71263484726,9615.13796363482,9071.3450940437,9379.52477933872,9549.40584923984,9787.7320344885,9714.49141729032,9539.56982746202,9581.29436342295,10916.8739797308,10417.4735290637,10304.3896256036,9619.14090075651,9219.84658541723
10186.5490869298,10045.7860206839,9959.58769005008,9812.16707341427,9594.42464270626,9952.57517760402,8894.21832085894,9042.11696781049,8793.746186114,9007.53745261797,9785.59444335223,9967.07423116014,9767.68039257548,9373.57027597984,9642.32784641626,10892.0196351078,10840.8811439351,10318.7270990136,9843.27308138553,9832.72745656356
10088.9222250356,9890.00497467602,9906.85799859019,9976.9308324064,9499.23403733558,10081.904669382,9011.86917133514,9251.27421694602,8966.94591910917,9208.9911473148,9675.59970487895,9529.07904993251,9828.41030756346,9555.8142870397,9832.19306855141,9969.47752067374,9934.30209387995,10034.8670906148,10014.7963616782,9561.26932066665
10192.4108104797,9775.36544871663,9636.28587941619,9466.83229212404,8950.52291115586,9283.27584872644,8488.75488413594,8561.48854465132,8168.58552902864,8462.81422903763,9498.52734830434,9614.9834574847,9700.73216909402,9235.14827214412,9288.36974297144,10913.4297133005,10942.1475987449,10550.897910558,10179.2980166413,9795.63247744694
10110.4955240153,9982.70636582441,10033.5698956056,9785.1812912242,9582.39670923348,9816.09976170338,9194.96635315908,9211.53575469312,8882.96002034566,9278.52517242339,9846.31551723901,10198.001140378,9918.26379659053,9760.31810337072,9783.71749673391,10404.5570409793,10338.8818657366,10157.8407516267,10033.9537311919,10077.1188771964
10346.3707923282,9908.07981638213,9899.53150443964,10056.1646651825,9549.2190878671,9732.33508890556,8918.35929836009,9007.7704019354,8369.11230795126,8811.67982663014,9457.00987514993,9645.40848928313,9714.73706587019,9299.00694035142,9471.81839064362,10746.0010599626,10608.8620778828,10208.2172500891,9519.55687180741,9161.76916198443
10027.6278818213,9959.81719433513,9979.71819606252,9889.82649370241,9407.62262984523,9656.15351042985,8770.70579941498,8868.12153291105,8292.96573356024,8583.74574307441,9304.28246996829,9405.41762885806,9526.73785039057,9227.14595892784,9598.0464466156,10437.6429035435,10552.1911419257,10254.6500671066,10031.9078507269,9234.26060731021
10355.2186398658,10043.9795933289,10068.7595892886,10318.9840010699,9733.23464905285,9760.41570411605,8859.19846214299,9004.85740236375,9015.11533570787,9176.56210481033,10166.7365358745,10266.2115681216,10444.1673704894,10074.5498882911,10160.954470877,10456.2270194741,10264.8066225917,10325.7650851254,10247.2979032874,9963.64963125218
10279.7279788147,10056.5231390278,9859.24278591484,9772.14600225074,9322.5569570977,9717.6599575254,8978.27847439418,8833.65671767703,8240.82864812907,8472.72106496513,9633.60388335917,9672.3455143812,9721.11807095697,9353.81894336132,9535.71656299519,11203.8285356152,11219.5825096754,10270.904164415,9361.20002072299,9260.89674007397
10166.4753090967,9948.90407979162,9858.41023175518,9874.06216716511,9400.21365483303,9641.44711712574,9078.93158176055,9201.36249549556,9064.51399025627,9266.72087452905,10386.512947607,10510.2920123677,10196.5769796216,9973.08779051105,9966.1362125176,11696.6709889099,11572.0306032319,11278.1556125638,10743.2910042866,10406.1242778763
10254.7528606457,9951.55983788648,10006.0019640864,10336.1998467947,9771.50866037927,9909.58292154536,9093.7640901118,9208.05163972529,8731.66968388765,8906.96905251306,10051.908686596,10133.9066077496,10010.8951209477,9492.46524537578,9617.89017718404,11848.4332673084,11979.3887848151,10745.3350699913,9768.59012918102,9115.18910745422
10267.3560212511,10006.166857763,10079.492311194,9949.21127080456,9452.50880707352,9745.10255503805,8913.20888584317,8898.00920940825,8570.14280688524,8934.83349145346,9719.66511692273,9719.43544280287,10050.7610469785,9592.73132707742,9917.65854937496,11448.6288308837,11542.3055108674,10500.6317432649,9698.9713901551,9425.0507395697
10200.2909676104,9854.22298213755,9752.17168398033,9903.49249172588,9358.00884143134,9743.02353302331,8872.9865237837,9204.09909710774,8700.39567286628,9112.07879143534,9778.38920474008,9858.40208893855,9818.29518355723,9485.95582226626,9743.65865262666,9810.94564830853,9673.61263746585,9454.70755239044,9429.28585611103,9355.97049715869
10205.7615433798,10092.8147416709,10138.9197726152,10319.3794038091,9943.70315632985,10006.1555281195,9116.08227751475,9512.29245331097,9195.30252895633,9543.768099081,9905.64950912805,10133.276477538,10085.7778349309,9945.95281704133,9933.03648976908,10974.7412378667,10660.605619536,10533.284623341,9835.30876245251,9699.6841663379
10285.9369363858,10011.1784912723,9859.62173330146,10169.6643940492,9665.81509140434,9895.08920748566,8970.51229796551,8839.99651133454,8494.75184699922,8833.51248424123,10039.730481243,10131.1424297432,10464.8966449908,10208.8734326133,10286.2952250632,10629.7673385775,10836.8595972171,10371.7170314248,9829.79439393402,9390.70889507637
10096.9070209541,10055.6788143059,10058.3633229343,10077.3644991123,9734.14399504502,9905.1338086261,8971.47945178514,9076.71253141962,8949.48214212776,9155.30662871977,10146.7279472928,9979.45205054853,10336.7459618055,9765.0121844295,10065.4551829979,10296.3895245008,10268.5457356354,9895.17880905319,9486.99330829883,8858.12881599433
10161.5253459084,10120.4532225259,9997.05748443662,9975.18717549885,9549.79137782982,9655.40062123568,8863.5835301778,8937.64619363871,8683.5646010097,9055.5492411333,10223.6157844674,10256.0746131525,10115.8676525911,9824.80443447962,9862.92468736367,11157.7415665155,11130.3246361561,10265.3650363818,9437.42976649585,9338.90359801692
10110.8934608942,9860.8280624769,9830.42681289394,9867.68445002614,9695.02575379256,9569.28993918516,8691.84194000748,8897.89543760613,8710.1932473506,8891.37556102703,9927.2023471791,10310.8012619626,10153.1181044729,9827.54664613374,10017.565245579,10281.3524408069,10475.5794213677,10000.7651412722,9877.3086498599,9569.80195439095
10236.0116873785,9864.80690813275,9699.36355330346,9929.11417871029,9364.75181781346,9804.96894043729,8750.6782996962,8912.29763871394,8539.46380654144,8869.41687438097,10125.7780485841,10603.3161455258,10317.7521212632,10510.4402419333,10263.907797837,10674.4641857892,10658.328518827,10161.0740109906,9983.24944823555,9711.90045277456
10282.0247744369,10115.3632636173,10063.5162327322,10186.6051299609,9802.81378608198,9878.75258127694,9072.6393782122,9187.77058459622,8930.85904034038,9192.90486972776,9872.127202429,9649.54873838502,10019.8073374002,9059.9978324422,9582.79059214815,9887.58334054356,9908.06045339109,9812.76298209401,9219.87553685642,9073.00624740266
10301.5371208576,10007.0462342949,10018.2976046558,9941.37602412289,9502.79875796749,9886.07064289948,8979.34337626109,8971.12080815108,8586.9987119394,9002.87746146673,9934.32157373569,10295.4190665034,9748.87217802214,9642.20604889587,9587.86426209055,10882.9855954621,10906.3690979775,10366.6503549071,10366.8645681085,10169.2950263266
10464.4211107716,10141.9952228387,10137.2642599145,9950.91337861296,9445.71632118036,9570.27154599754,8615.7499921706,8711.57499118279,8590.87596491654,8869.48167792656,10069.0680670333,9844.25081305929,9948.0069959941,9613.10334878403,9882.07534756216,10773.2680920831,10723.5571395046,10711.3220966694,10214.9574023769,9793.94106772067
10105.7772273297,9793.27495428789,9847.70509687998,9751.12282846527,9278.49350131767,9566.49110528217,8566.26184651639,8536.68148864142,8252.60024429742,8730.83566656595,10534.2270248561,10643.595552726,10356.7065738915,9919.33735261827,10071.4791266168,11441.7484325726,11524.5865961741,10473.2141845121,9512.31813727904,9756.98331291566
10427.1315237886,10083.6569787277,9884.15877954896,10035.5681117781,9604.04316596294,9779.33824315187,9167.15366360632,9223.20178362931,9172.42505656711,9408.2230489039,10300.1800642592,10180.3541028931,10508.6546483603,9946.96147003905,10304.4320007239,10799.243491079,10611.6994524954,10463.4621799561,9515.39012194611,9227.36088446897
9999.07541375956,9789.39553814243,9792.19860298973,9827.10754265533,9479.92525621266,9714.53320732715,9054.11049902112,8963.14214580735,8442.58103963779,9024.58253383924,9928.10300509669,9933.50800081995,10064.3488921693,9685.38640134681,9802.50619231928,10622.642655279,10609.8826753931,10021.7779301493,9453.52608633946,8953.61688038382
10188.8743963748,10001.7719450507,10001.3734845163,9990.9446248559,9936.89800721667,9939.17858525186,9134.17955753168,9212.21040997126,8951.1951965449,9101.33642615017,9830.08865848735,9911.80387873513,9735.44902266106,9273.04105622967,9505.2167103846,10877.796018892,10770.2803953975,10438.6475737493,10092.6960670433,9733.08115256776
10261.5009687552,10003.4840234977,9877.71498812798,9929.80182758868,9331.51834718013,9646.71064114299,8897.71988983793,9109.93283909136,9035.57841382185,9206.11848130777,9895.56648471719,9888.00281544188,10003.5697787844,9371.6377408946,9663.56882038012,10606.1684641765,10511.0636399743,10221.331127506,9619.0753376925,9190.57110410037
10186.1771951989,9941.18423965184,9882.0560009097,10070.664270631,9536.06605192681,9789.91413289297,9046.74375209271,9204.96465795144,8951.90576338602,9121.53979394854,9940.44765123427,10148.7002018275,10318.8552454566,9986.29244577899,10259.8070658854,10889.2123878842,10938.0573223906,10904.7329677691,10565.1756752756,10250.2155557416
10233.0662101156,9960.41092389009,9944.034404473,9883.9288166858,9531.4354271905,9827.04726927498,9195.39065643538,9295.96177373717,9130.78354956045,9406.27422215791,10218.9243992136,10470.158809332,10169.4441978023,9608.68373027386,9689.52032560559,10645.2224215011,10817.3343836458,10230.3221093484,10187.3913109354,10142.7009928225
10220.2401494354,9940.40003522264,10043.4352356164,10172.7819777653,9579.23828351346,9776.93070700089,9112.00899050304,9205.32008933133,8796.28998269154,9298.40101720124,10104.38790697,10007.4154064085,10149.7300446006,9491.30893884592,9855.27965640067,11445.0695575629,11417.9394140827,10904.9703592099,10408.5612308485,10024.8484760741
10243.4617799159,10088.0351240625,9976.37831254108,10085.2171984924,9686.20219145138,9810.94876553517,9184.94136105069,9242.78227562473,8742.9153469473,9098.41904558029,10217.3339370678,10564.7046233046,10586.911441504,10298.2939070194,10461.4417611621,11287.9513506974,11363.4600431537,10689.2035249354,10324.2533604066,10052.8874438162
10290.7388144246,10079.9395168607,10039.340992795,10251.3690817978,9678.13223846031,10229.1650846268,9367.49366611369,9285.7633053614,9043.07884609879,9365.01370173182,10272.505519945,10348.8562354143,10376.3465195365,10227.5961624936,10427.5206538257,10842.3186904997,10880.2296311299,10449.4786941517,10036.0997108752,9613.85073365436
10300.0690927381,10051.3177597889,10057.256726883,10118.4877424273,9616.91322647577,9999.96549079573,9276.72019024736,9555.19003056748,9023.66298585163,9230.60670865416,10094.1656263253,10583.0991949624,10384.6985485217,10385.4369002754,10408.9023328459,10909.5891368827,10832.5667306335,11140.6443625256,10739.14268064,10440.2443691211
10061.0895162169,10110.3489030426,10146.3921076663,10266.369911032,9592.66120965473,9873.52241010457,9025.02980549495,9296.74917538415,9298.19347989464,9442.033168446,10440.3027917269,10608.9514571403,10400.882357463,10227.3911606712,10352.8355121835,10855.3748601179,10613.0625329841,10262.8792784025,9861.1809199794,9602.97958127236
10043.6854742842,9824.24804810713,9816.08609386496,9802.09669067802,9172.14352731296,9398.10214670257,8527.23452239756,8679.3679982824,8628.95370695709,8762.31281414987,9660.22909051626,9724.93410194919,9885.66624716832,10000.5525222594,9912.02755265442,10203.8662796755,10280.8927917051,9949.22878497812,9845.85679715421,9762.2880505466
10270.1356285535,10054.5680289694,9933.71272724639,9991.5886429722,9638.22497025859,9705.39000655608,8879.94157413041,8968.25320167128,8631.46286354277,8945.17808864278,10519.8356876617,10611.083292084,10569.8226432965,10336.3993985999,10272.3051893971,12003.4386559077,11892.9041053079,11249.2627616499,10419.9583461729,10032.828053314
10331.4552849183,10277.7890816032,10303.7517338765,10132.6850666881,9750.83774503746,9817.16915359028,8944.43555790269,9307.86331456061,9016.37354417058,9252.8262854137,10144.8012265488,10181.3415548839,10117.9588751223,9780.25836653189,9928.05270776639,11309.3874157354,11080.3904948457,10699.2498285289,10409.9689563521,10269.2679696711
10187.2128585751,10100.3553636965,9976.2434839729,10205.936808062,9676.0842458732,9863.00033752917,8971.09833756355,8912.94289039833,8561.96536429956,8866.83475132574,9569.20750894527,9491.86102610015,9473.76926932818,9022.35359340722,9241.46234981563,10648.8538237078,10601.6424341411,10399.5206214449,10001.3117658574,9637.64726882295
10173.1107798287,10002.7272758349,10200.207299061,10279.4399515199,9830.81886819252,10031.308620936,8899.97939619728,8874.21710564404,8712.352610414,8959.24776123529,10469.0763847908,10468.0261022356,10600.7543868611,10575.6595085387,10598.3119406405,11660.0374013526,11729.7447890896,11053.0131654351,10684.7500785152,10618.5347928751
10265.8876056861,10020.4240179754,10025.2320292161,10163.4168733794,9700.19487514963,10099.2311754063,9551.6141802887,9649.15160215989,9608.28815996771,9682.36903645234,10121.8147928135,10352.1443184071,10396.714721956,10179.5297598757,10097.7940088525,10885.248682781,10784.024357006,10864.7380278942,10660.4021988524,10322.4834431907
10388.6560464561,10172.4480144954,10353.9720869889,10064.3458797197,9602.86181743064,10027.0381639445,9118.73449515585,9124.85141820087,8793.31937087201,9022.09523148849,9847.1273522317,9876.25899759735,10185.8480272273,9704.1572811389,9859.53345971374,12023.8133943947,11976.2226270301,11243.8038298399,10934.2082195495,10543.9499647384
10223.2783759618,10029.2446241506,9806.87623293478,10017.45081332,9633.3657617837,10006.4481954991,8975.0095600585,9070.12985002361,8927.78238756039,9158.81881688264,9807.31044702195,10276.920145953,10202.5933608381,10141.224735856,9919.05545346533,10260.9273990624,10072.2992707573,9932.73601044425,9373.84794273614,9539.22841993376
10319.1537558865,10179.0535049435,10210.9123030327,9982.50314120559,9546.77506669757,9826.92802702319,9366.39954057625,9353.24925011045,8952.37401514075,9241.75991843576,10330.094586052,10498.1291859754,10480.6695435581,10346.4818361541,10453.920339053,12189.1160038986,12014.037774226,11381.0527581822,10850.2170186319,10516.3862467608
10242.6090700746,10135.9867674223,10070.2907812275,10072.3537599071,9635.55272856701,9870.30979131245,8977.45891284957,9073.11538572508,8943.7545751115,9289.70309836566,9992.70530645113,10340.3739147772,10168.8615838136,9909.40912723546,9944.33273370591,10340.5266873218,10429.3347119238,9958.63093062304,9648.48281722042,9494.60493306567
10115.2918564929,9980.31648607649,10027.6840608044,9896.16868772313,8983.96706793276,9326.8510553428,8203.01709728763,8480.66825222903,8264.12243703489,8550.3729253337,8953.2544227263,8992.62151622027,8824.96059438002,8483.46619718578,8693.22537326785,9884.86782131293,9653.91911233237,9293.21826092762,9024.84662818109,9067.9564309851
10372.3935181773,9973.16504379199,10026.9230304858,9900.22853740892,9586.87945850484,9839.09741702916,9093.20606899609,9333.06909499841,9043.28936028427,9294.94773401868,10292.5634860346,10286.3064687381,10644.1541618162,10516.5081555378,10680.8726575461,10399.9548694356,10388.3800754076,10435.5580016991,10264.8224860689,9547.84689389687
10291.5728454849,10204.8895204158,10221.7287833195,10476.6700527794,9873.33563734925,10032.3833575479,9375.14991193441,9538.93514004999,9314.00666790794,9704.47789743051,10845.515605235,11150.4555205742,11201.7110907069,10683.0595163481,10969.3590316591,10829.2691402308,10751.2807515518,10660.9689824791,10056.972350982,10156.5482013774
10499.3850140479,10145.8268941223,9978.43514891905,9908.20846493003,9533.34569478716,9649.58916252605,8664.53013114778,8861.14814792263,8670.2220105365,9072.08077811585,9698.08001609403,9547.15561543891,9942.7731521093,9725.29826999341,9895.19353950914,11039.6787598002,11153.5267167415,10476.7563621225,9707.44364989315,8827.01318949965
10401.6327881864,10088.185624384,9998.19534964912,10058.5122346051,9691.154377213,10124.6799248329,9365.68895936269,9242.48303841774,8733.41124890385,9124.68372116805,10577.0488980558,10716.9002414711,10538.3170386096,10071.4490999672,10090.8069967301,10832.3671690927,10650.1496154509,10472.6497611673,10164.5244310639,9958.36050388859
10172.1063242137,10037.2540405889,9770.80530736117,10205.1540796701,9525.63455734904,9791.27796860568,8930.26371881538,8921.2496560778,8607.35518720065,8862.36567373922,9984.38015043468,9652.87014053541,9918.65533559209,9223.61950929015,9508.65914584829,10903.5001891532,10813.0936089031,10619.8622677558,9834.47903374015,9153.64921538386
9934.78446000356,9892.15887358517,9885.6225359035,10189.7847227212,9902.5390911532,10187.0921680808,9602.44673713573,9866.12382063627,9560.00907150763,9813.36293695618,10761.6378521576,10660.3505328949,10666.9123067045,10269.892429567,10514.9150838786,11386.7952666751,11445.3620703826,10843.0184493108,10631.0253889743,10523.2460471626
10361.3491478472,10196.8413217976,10249.4560194371,10477.7078465056,9994.32175578524,10146.0020813119,9523.37832079572,9398.96124308527,8919.21348279967,9111.80089359583,10130.8389490404,9907.64068556345,9887.64699981823,9020.7470709709,9375.8451474703,11448.375204936,11388.7511895977,10504.5081145248,9661.89641975226,9480.33353294815
10084.3071986204,10064.1381842369,9954.11057806037,10246.290576223,9849.76068813651,9989.63108129188,9067.34755139517,9083.30346326368,9011.95496759003,9168.34763375096,9994.65987301965,10353.3183667603,10353.0084846655,10042.0397017071,10145.7773726484,11377.8287310391,11434.3395861165,10929.9425123705,10555.2647027097,10378.8150664361
10218.1254003289,10181.7320989221,9964.82578717128,9886.57629773824,9469.92125447345,9662.59910149339,8679.94726491553,8837.34076491596,8641.76375711191,8923.63224979878,9603.70091218625,9889.6844910349,9903.04121729326,9770.87144715146,9964.85838521998,10248.8527501591,10162.1252850167,9909.37485273506,9943.76649989808,9789.43458873988
10301.3439706534,9911.90128738943,9952.66282181124,10175.9058290444,9805.23092677225,9716.39165398097,8777.52761313432,8885.60238941821,8676.90500183127,8968.66222108031,9628.22502948027,9642.26095504442,9668.37885264112,9071.84204747353,9284.46424725471,10722.1563611797,10672.0642936349,10209.2862969167,9865.93978476639,9247.26935106939
10460.2001834773,10020.1987176841,10048.264545302,10309.8483025756,9987.97263971457,10054.3089470667,8657.7108626516,9020.3861568483,8925.85875562335,9176.55304780493,9489.13660313364,9222.27561398976,9771.70558943902,9734.19312001581,9843.46002674523,10017.3464297497,10125.7604788131,10181.3327975419,9926.12022029514,9391.04995302589
10448.0602332454,10125.1647728953,9957.35196628091,9937.64696989063,9340.0796206715,9706.72575440202,8782.57929332651,8939.36332695321,8762.28730346546,9153.05099137743,10030.0892552546,9939.17933652094,10174.0309506191,9731.3686846694,10048.3649312998,10129.0763259986,9925.55351750412,9647.18246115918,9232.29583737973,8989.66390941194
10295.7156014923,10129.5783149484,9969.69551263393,10278.083362123,9932.08995333879,10317.4368298816,9215.71885020971,9523.20652615732,9399.06900664813,9746.80995171246,10878.2551514641,11022.0033286839,10744.7055822977,10758.7280795136,10876.1422619997,11065.7230440397,11160.2555383017,10530.1106113477,10215.9183049744,10474.7635237965
10299.1929480667,10091.3963740856,9929.60535401895,9745.93483660655,9404.8483380235,9740.10249121443,9008.91318819971,9025.64784086551,8490.20915567127,8914.12165661905,9970.04792457057,9983.66357014178,10101.987400251,9815.50093048625,9829.85498261757,11064.7448750988,11012.5230435701,10509.0062593572,9584.089446227,9280.50178247204
10398.4816414033,10196.7585539235,9987.47875927481,9960.4082981778,9549.49658727143,10246.3361438493,9414.03138565147,9489.50105265914,8848.96246329516,9172.64991535426,10180.0664748051,10113.8406279984,10122.6578100365,9650.32790349717,10013.0840296237,11620.6758241787,11551.4774319316,10717.1511414666,9686.9285331657,9386.83691483863
10259.0535816915,9953.88007794328,9923.62896241116,10043.0828562929,9838.97207343651,10011.8497780078,8963.89355768617,9042.29698938358,8954.19392757308,9188.99400192686,10065.801484471,10426.1303587057,10361.8487029378,10275.5303763944,10384.5846414342,11387.4921689323,11451.3056270655,10862.1243446834,10267.1042865124,10016.1405808825
10115.8059561851,10098.3231591146,10126.0708422771,9787.02880027922,9422.17728596878,9881.29917946746,9179.68946043286,9018.33526846445,8807.11018954356,9258.36486277469,10483.4053281879,10795.8447388025,10742.0666748675,10667.0410630957,10748.1782969407,11903.6377941096,11954.3416883082,11183.6176948889,10245.7454933953,9857.11864487253
10097.3705812978,9863.35617561436,9744.75553561728,9589.47150093981,9103.29174115364,9397.65123425048,8866.44975020847,8868.11935084868,8847.04639829925,9088.69588462181,9628.44619841722,9629.19892975114,9433.72007039884,8673.0831681701,8826.23985114043,11123.9961974532,11133.925910452,10395.2941688825,9644.80066040976,9493.57526599373
10147.3870280746,9928.16764514913,9829.84311338959,9893.33572654853,9406.49360227134,9681.82651939083,9127.10921959095,9169.28475217018,8979.60503099016,9200.50220136749,9766.79112308932,9778.32726233561,9991.09240389456,9633.92861689195,9659.09718357023,10345.1886918289,10407.5837982566,9985.14759411339,9225.56782710125,9111.71294334907
10182.3022006894,9931.9511270277,9925.5420008654,9830.40525318617,9491.00832562181,10058.5003379078,8903.7250676015,8859.98843036069,8385.80902698871,8566.63315906587,9806.18457427835,10304.8666231819,10410.7263764719,10258.9545209786,10397.1450655412,10740.9445803515,10608.386313493,10785.1503613949,10301.1845301077,10120.3348709133
10390.2278294691,10160.1966125344,10038.5856966285,10320.0002533845,9879.76148559244,9824.7438568823,8697.98219003526,8871.85764745783,8547.26303700711,8885.65619078216,9512.78344486839,9749.81934434814,9699.98186582741,9614.94322501224,9627.92034914127,10837.8476280923,10719.5740974335,10377.5655708035,9574.09421727687,9126.14468898673
10276.3778810332,10076.8343207849,10037.8998170577,10093.6784834306,9874.22725934956,9925.33997908612,9303.6864828668,9389.11259968475,9101.92681922873,9387.17924784334,10118.6993652913,9941.27172408055,10249.8354495629,9899.98346257659,10165.0238154722,10631.8005848315,10631.7251543721,10307.0812383926,10057.0866369915,9739.92453216979
10132.9422974838,9989.14284745652,10075.0025481545,9962.01819981286,9558.60068843662,9949.98199685391,9422.88824586755,9837.4620907941,9505.50508757986,9756.00362350392,11034.445829216,11067.6810728854,10749.4422828811,10378.4019812897,10409.5438108274,11168.1494692162,11161.5010791382,10983.7660985991,10294.2208246901,10184.3054412222
10153.9218874661,9950.51575720021,9972.07297066858,10014.8245737415,9498.98395544757,9330.46914252878,8730.63531183426,8875.99538453199,8388.52365177261,8651.45580044394,9711.23507399735,9895.32099892349,10075.1093711173,9739.1159620366,9958.82681058789,11309.9500265706,10962.0627306145,10807.5651602,10416.9430635903,10010.6824231728
10263.4142757711,9936.71937479365,9968.37913863114,10378.4390500153,9707.16834579453,9596.08156091006,8886.39867793621,9035.85571657036,8797.15656806577,9044.13899430749,9697.9177093223,9878.33440856937,9988.45748084505,9985.23735894048,10200.0529454282,11103.8048080162,10801.8120103504,10370.5730331319,9884.30133196417,9489.61812221216
10319.8840612609,10091.9997117793,9856.71649846164,10241.9754923125,9802.001362821,9860.11673448481,8593.87049060155,8610.28234950283,8529.87911172864,8862.23127590861,9767.61841827441,9965.82750834691,9756.06269348993,9548.2460014098,9554.32171102217,11065.1481768401,10875.209874215,10390.7824352432,9888.47741197129,9527.51885273625
10215.5634338747,9981.78323969598,10070.8594858139,10191.2651212408,9693.85331451922,9716.56195521622,8906.41080655799,9030.66708754085,8633.95337986983,9058.31855557782,10085.3682582001,10292.36684647,10283.8859536186,10155.4497134965,10212.9662069023,10464.279711226,10630.8725154424,10369.7211678685,10080.4459235759,9900.25218091852
10268.8533556233,9908.46242207585,10020.4633433794,10084.6308425984,9402.35229129783,9593.96982321298,8891.91118412721,8765.46415694289,8331.91939732531,8651.0599520989,9493.32858928173,9959.03008089086,9976.08521794167,9691.14797863192,10052.2504147676,11284.3477610287,11484.7502147367,10809.7060548979,10464.226267458,9859.5967812736
10302.3834895507,9930.94281795971,9890.99387735828,9805.57760533465,9540.31848819038,9844.63031199459,9213.5373809683,9245.8707090541,9161.28880497341,9305.76301861183,10333.0535012584,10471.2813191654,10480.3305463751,10286.160037286,10481.5861599206,10697.877214168,10468.7430945733,10531.2634699551,10611.5496971179,10031.3781294359
10577.6851881086,10357.3794716031,10282.8282391765,10177.2005163719,9633.22021904509,10013.6140178698,8689.84379103552,8794.2835276574,8347.76714181693,8688.34169493289,10011.2954936961,9684.56240167709,9925.3307488322,9555.15326927242,9954.14437814901,10239.2143312396,10236.6345817454,9934.1782174566,9911.06044825055,9258.23771837832
10198.9884961066,10040.0269817416,10123.0447082803,9885.00818399766,9371.34851064569,9832.81621246398,9140.3619025281,9175.55485951597,8889.63157283782,9159.11426332367,10519.4350372929,10555.9111262284,10418.513054506,10030.1227401055,9865.78585721813,11575.3201701054,11697.3883107804,11101.3563010127,10207.2390889252,9948.1504863
10381.2501883669,10234.9243672463,10204.7187699495,10218.2860956872,9708.1994338603,9934.37489089246,9091.56291842391,9117.88930215747,8933.33191438805,9329.52054656503,10555.4349103912,10647.049536568,10782.7279252692,10197.4301325123,10664.7493987875,11754.4289025545,11671.1232596392,10572.9941913372,9915.11581137002,10037.275647846
10302.7167060887,10325.3232773923,10200.7622907593,10182.3303395092,9860.69170475009,10256.9077298008,9156.8814469238,9350.92648214949,9043.95843732149,9257.81975859169,9909.51146773902,9872.76690017904,10250.1597183266,10075.4480690168,10387.4264187663,10449.8402148892,10378.8696035815,10492.0243034646,10373.619688824,10041.5755298392
10374.2761779007,10199.2851780002,10130.4254403265,10036.4565498003,9849.46416747777,10096.8059634874,9128.12694322542,9111.35968707263,8758.73919902055,9020.00954508735,9885.39451105878,10049.9320264817,9907.09628640609,9647.10179810501,9838.18935178002,10868.2792640275,10780.1414885564,10367.9386217244,9735.51155891272,9241.65020295571
10073.4761586364,9845.46566074897,9714.29142289931,9877.59766389522,9476.83790123007,9955.58676674819,9443.33644008605,9471.44641391088,9302.28527279483,9454.88487338046,10784.7424684402,11113.2442667505,11034.348067162,10843.4760539946,10769.9523711977,11889.2314165343,11757.0644426425,11082.4508916757,9789.20736608956,9596.10889229034
